Using cuda device
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v12\logs\pp_v12_1
---------------------------------
| rollout/           |          |
|    std                  | 0.91        |
|    value_loss           | 15.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 326          |
|    ep_rew_mean          | -125         |
| time/                   |              |
|    fps                  | 2393         |
|    iterations           | 46           |
|    time_elapsed         | 157          |
|    total_timesteps      | 376832       |
| train/                  |              |
|    approx_kl            | 0.0071661603 |
|    clip_fraction        | 0.069        |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.28        |
|    explained_variance   | 0.844        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.44         |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00284     |
|    std                  | 0.907        |
|    value_loss           | 10.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 332         |
|    ep_rew_mean          | -133        |
| time/                   |             |
|    fps                  | 2403        |
|    iterations           | 47          |
|    time_elapsed         | 160         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.007069924 |
|    clip_fraction        | 0.0697      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.27       |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.01        |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00458    |
|    std                  | 0.904       |
|    value_loss           | 13.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 372         |
|    ep_rew_mean          | -149        |
| time/                   |             |
|    fps                  | 2410        |
|    iterations           | 48          |
|    time_elapsed         | 163         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.007924902 |
|    clip_fraction        | 0.0651      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.24       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.48        |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.00195    |
|    std                  | 0.894       |
|    value_loss           | 13.2        |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v12\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.10 mean_reward=-264.84 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v12\dashboard.html
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 381          |
|    ep_rew_mean          | -153         |
| time/                   |              |
|    fps                  | 2175         |
|    iterations           | 49           |
|    time_elapsed         | 184          |
|    total_timesteps      | 401408       |
| train/                  |              |
|    approx_kl            | 0.0062940298 |
|    clip_fraction        | 0.0599       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.2         |
|    explained_variance   | 0.829        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.87         |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.886        |
|    value_loss           | 13.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 381          |
|    ep_rew_mean          | -158         |
| time/                   |              |
|    fps                  | 2185         |
|    iterations           | 50           |
|    time_elapsed         | 187          |
|    total_timesteps      | 409600       |
| train/                  |              |
|    approx_kl            | 0.0065747006 |
|    clip_fraction        | 0.0638       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.18        |
|    explained_variance   | 0.871        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.55         |
|    n_updates            | 490          |
|    policy_gradient_loss | -0.00307     |
|    std                  | 0.887        |
|    value_loss           | 16.7         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 392        |
|    ep_rew_mean          | -160       |
| time/                   |            |
|    fps                  | 2195       |
|    iterations           | 51         |
|    time_elapsed         | 190        |
|    total_timesteps      | 417792     |
| train/                  |            |
|    approx_kl            | 0.00824357 |
|    clip_fraction        | 0.0757     |
|    clip_range           | 0.2        |
|    entropy_loss         | -5.16      |
|    explained_variance   | 0.886      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.06       |
|    n_updates            | 500        |
|    policy_gradient_loss | -0.00315   |
|    std                  | 0.878      |
|    value_loss           | 7.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 404         |
|    ep_rew_mean          | -161        |
| time/                   |             |
|    fps                  | 2204        |
|    iterations           | 52          |
|    time_elapsed         | 193         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.004964032 |
|    clip_fraction        | 0.0456      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.15       |
|    explained_variance   | 0.746       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.4        |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00151    |
|    std                  | 0.88        |
|    value_loss           | 15.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 392         |
|    ep_rew_mean          | -153        |
| time/                   |             |
|    fps                  | 2215        |
|    iterations           | 53          |
|    time_elapsed         | 195         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.006859908 |
|    clip_fraction        | 0.0706      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.13       |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.28        |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00291    |
|    std                  | 0.87        |
|    value_loss           | 8.5         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 380          |
|    ep_rew_mean          | -138         |
| time/                   |              |
|    fps                  | 2224         |
|    iterations           | 54           |
|    time_elapsed         | 198          |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0079914685 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.1         |
|    explained_variance   | 0.92         |
|    learning_rate        | 0.0003       |
|    loss                 | 2.17         |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.00306     |
|    std                  | 0.868        |
|    value_loss           | 6.19         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | -135        |
| time/                   |             |
|    fps                  | 2232        |
|    iterations           | 55          |
|    time_elapsed         | 201         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.007963596 |
|    clip_fraction        | 0.0711      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.08       |
|    explained_variance   | 0.885       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.84        |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00247    |
|    std                  | 0.861       |
|    value_loss           | 10.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 357          |
|    ep_rew_mean          | -135         |
| time/                   |              |
|    fps                  | 2240         |
|    iterations           | 56           |
|    time_elapsed         | 204          |
|    total_timesteps      | 458752       |
| train/                  |              |
|    approx_kl            | 0.0052049602 |
|    clip_fraction        | 0.0469       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.06        |
|    explained_variance   | 0.876        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.16         |
|    n_updates            | 550          |
|    policy_gradient_loss | -0.00381     |
|    std                  | 0.859        |
|    value_loss           | 14.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | -127        |
| time/                   |             |
|    fps                  | 2248        |
|    iterations           | 57          |
|    time_elapsed         | 207         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.006449872 |
|    clip_fraction        | 0.0965      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.06       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.15        |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.858       |
|    value_loss           | 6.18        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 368          |
|    ep_rew_mean          | -136         |
| time/                   |              |
|    fps                  | 2256         |
|    iterations           | 58           |
|    time_elapsed         | 210          |
|    total_timesteps      | 475136       |
| train/                  |              |
|    approx_kl            | 0.0062348032 |
|    clip_fraction        | 0.0834       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.05        |
|    explained_variance   | 0.976        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.15         |
|    n_updates            | 570          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.857        |
|    value_loss           | 2.88         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 370         |
|    ep_rew_mean          | -130        |
| time/                   |             |
|    fps                  | 2264        |
|    iterations           | 59          |
|    time_elapsed         | 213         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.006843598 |
|    clip_fraction        | 0.0589      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.05       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.01        |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00247    |
|    std                  | 0.856       |
|    value_loss           | 6.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | -126        |
| time/                   |             |
|    fps                  | 2271        |
|    iterations           | 60          |
|    time_elapsed         | 216         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.005682185 |
|    clip_fraction        | 0.0477      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.06       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.08        |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00414    |
|    std                  | 0.86        |
|    value_loss           | 11.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 336          |
|    ep_rew_mean          | -127         |
| time/                   |              |
|    fps                  | 2279         |
|    iterations           | 61           |
|    time_elapsed         | 219          |
|    total_timesteps      | 499712       |
| train/                  |              |
|    approx_kl            | 0.0062455693 |
|    clip_fraction        | 0.0612       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.06        |
|    explained_variance   | 0.919        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.81         |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.00365     |
|    std                  | 0.858        |
|    value_loss           | 12.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | -131         |
| time/                   |              |
|    fps                  | 2287         |
|    iterations           | 62           |
|    time_elapsed         | 222          |
|    total_timesteps      | 507904       |
| train/                  |              |
|    approx_kl            | 0.0060157245 |
|    clip_fraction        | 0.0551       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.06        |
|    explained_variance   | 0.924        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.64         |
|    n_updates            | 610          |
|    policy_gradient_loss | -0.00266     |
|    std                  | 0.859        |
|    value_loss           | 11.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | -135         |
| time/                   |              |
|    fps                  | 2293         |
|    iterations           | 63           |
|    time_elapsed         | 224          |
|    total_timesteps      | 516096       |
| train/                  |              |
|    approx_kl            | 0.0068240105 |
|    clip_fraction        | 0.0741       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.07        |
|    explained_variance   | 0.931        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.48         |
|    n_updates            | 620          |
|    policy_gradient_loss | -0.0049      |
|    std                  | 0.862        |
|    value_loss           | 8.65         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | -148        |
| time/                   |             |
|    fps                  | 2300        |
|    iterations           | 64          |
|    time_elapsed         | 227         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.007410395 |
|    clip_fraction        | 0.0921      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.05       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.58        |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.853       |
|    value_loss           | 9.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -146        |
| time/                   |             |
|    fps                  | 2305        |
|    iterations           | 65          |
|    time_elapsed         | 230         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.007682604 |
|    clip_fraction        | 0.0586      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.03       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 4.07        |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.00343    |
|    std                  | 0.854       |
|    value_loss           | 8.02        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 375          |
|    ep_rew_mean          | -141         |
| time/                   |              |
|    fps                  | 2311         |
|    iterations           | 66           |
|    time_elapsed         | 233          |
|    total_timesteps      | 540672       |
| train/                  |              |
|    approx_kl            | 0.0055510416 |
|    clip_fraction        | 0.0527       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.04        |
|    explained_variance   | 0.939        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.96         |
|    n_updates            | 650          |
|    policy_gradient_loss | -0.0032      |
|    std                  | 0.856        |
|    value_loss           | 10.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 392          |
|    ep_rew_mean          | -143         |
| time/                   |              |
|    fps                  | 2317         |
|    iterations           | 67           |
|    time_elapsed         | 236          |
|    total_timesteps      | 548864       |
| train/                  |              |
|    approx_kl            | 0.0055960785 |
|    clip_fraction        | 0.0624       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.05        |
|    explained_variance   | 0.928        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.07         |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00357     |
|    std                  | 0.857        |
|    value_loss           | 10.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -128        |
| time/                   |             |
|    fps                  | 2323        |
|    iterations           | 68          |
|    time_elapsed         | 239         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.007863022 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.63        |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00391    |
|    std                  | 0.841       |
|    value_loss           | 3.06        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 376          |
|    ep_rew_mean          | -135         |
| time/                   |              |
|    fps                  | 2329         |
|    iterations           | 69           |
|    time_elapsed         | 242          |
|    total_timesteps      | 565248       |
| train/                  |              |
|    approx_kl            | 0.0052396087 |
|    clip_fraction        | 0.0553       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.98        |
|    explained_variance   | 0.954        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.57         |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00149     |
|    std                  | 0.843        |
|    value_loss           | 7.74         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 364          |
|    ep_rew_mean          | -127         |
| time/                   |              |
|    fps                  | 2335         |
|    iterations           | 70           |
|    time_elapsed         | 245          |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0064507257 |
|    clip_fraction        | 0.0573       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.97        |
|    explained_variance   | 0.952        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.43         |
|    n_updates            | 690          |
|    policy_gradient_loss | -0.00358     |
|    std                  | 0.836        |
|    value_loss           | 7.28         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | -115        |
| time/                   |             |
|    fps                  | 2342        |
|    iterations           | 71          |
|    time_elapsed         | 248         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.005992067 |
|    clip_fraction        | 0.0911      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.94       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.17        |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00196    |
|    std                  | 0.834       |
|    value_loss           | 7.69        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 375        |
|    ep_rew_mean          | -130       |
| time/                   |            |
|    fps                  | 2348       |
|    iterations           | 72         |
|    time_elapsed         | 251        |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.01087231 |
|    clip_fraction        | 0.078      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.93      |
|    explained_variance   | 0.961      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.42       |
|    n_updates            | 710        |
|    policy_gradient_loss | -0.00303   |
|    std                  | 0.829      |
|    value_loss           | 5.87       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 375         |
|    ep_rew_mean          | -126        |
| time/                   |             |
|    fps                  | 2353        |
|    iterations           | 73          |
|    time_elapsed         | 254         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.008010959 |
|    clip_fraction        | 0.065       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.91       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.62        |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.00273    |
|    std                  | 0.828       |
|    value_loss           | 8.79        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.10 mean_reward=-200.65 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v12\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | -130        |
| time/                   |             |
|    fps                  | 2268        |
|    iterations           | 74          |
|    time_elapsed         | 267         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.006768599 |
|    clip_fraction        | 0.0686      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.9        |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 5.08        |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.826       |
|    value_loss           | 12.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 398          |
|    ep_rew_mean          | -130         |
| time/                   |              |
|    fps                  | 2274         |
|    iterations           | 75           |
|    time_elapsed         | 270          |
|    total_timesteps      | 614400       |
| train/                  |              |
|    approx_kl            | 0.0059544165 |
|    clip_fraction        | 0.0676       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.88        |
|    explained_variance   | 0.932        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.76         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00206     |
|    std                  | 0.818        |
|    value_loss           | 8.99         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 375         |
|    ep_rew_mean          | -122        |
| time/                   |             |
|    fps                  | 2277        |
|    iterations           | 76          |
|    time_elapsed         | 273         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.004919499 |
|    clip_fraction        | 0.0417      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.87       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.89        |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00253    |
|    std                  | 0.821       |
|    value_loss           | 11.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 381         |
|    ep_rew_mean          | -125        |
| time/                   |             |
|    fps                  | 2281        |
|    iterations           | 77          |
|    time_elapsed         | 276         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.007201257 |
|    clip_fraction        | 0.0783      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.41        |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00126    |
|    std                  | 0.815       |
|    value_loss           | 10.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | -137        |
| time/                   |             |
|    fps                  | 2284        |
|    iterations           | 78          |
|    time_elapsed         | 279         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.006875733 |
|    clip_fraction        | 0.0732      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.00205    |
|    std                  | 0.812       |
|    value_loss           | 6.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 383         |
|    ep_rew_mean          | -131        |
| time/                   |             |
|    fps                  | 2287        |
|    iterations           | 79          |
|    time_elapsed         | 282         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.008445514 |
|    clip_fraction        | 0.0792      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.16        |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00138    |
|    std                  | 0.808       |
|    value_loss           | 5.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 379         |
|    ep_rew_mean          | -130        |
| time/                   |             |
|    fps                  | 2290        |
|    iterations           | 80          |
|    time_elapsed         | 286         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.005849299 |
|    clip_fraction        | 0.0942      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.29        |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00195    |
|    std                  | 0.808       |
|    value_loss           | 10.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 397          |
|    ep_rew_mean          | -136         |
| time/                   |              |
|    fps                  | 2294         |
|    iterations           | 81           |
|    time_elapsed         | 289          |
|    total_timesteps      | 663552       |
| train/                  |              |
|    approx_kl            | 0.0075481404 |
|    clip_fraction        | 0.0707       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.81        |
|    explained_variance   | 0.926        |
|    learning_rate        | 0.0003       |
|    loss                 | 9.38         |
|    n_updates            | 800          |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.806        |
|    value_loss           | 10.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 380         |
|    ep_rew_mean          | -124        |
| time/                   |             |
|    fps                  | 2298        |
|    iterations           | 82          |
|    time_elapsed         | 292         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.007717329 |
|    clip_fraction        | 0.0694      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.79       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.14        |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00167    |
|    std                  | 0.798       |
|    value_loss           | 8.69        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 397          |
|    ep_rew_mean          | -129         |
| time/                   |              |
|    fps                  | 2301         |
|    iterations           | 83           |
|    time_elapsed         | 295          |
|    total_timesteps      | 679936       |
| train/                  |              |
|    approx_kl            | 0.0062686596 |
|    clip_fraction        | 0.086        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.76        |
|    explained_variance   | 0.948        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.44         |
|    n_updates            | 820          |
|    policy_gradient_loss | -0.00269     |
|    std                  | 0.799        |
|    value_loss           | 6.45         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 397         |
|    ep_rew_mean          | -128        |
| time/                   |             |
|    fps                  | 2305        |
|    iterations           | 84          |
|    time_elapsed         | 298         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.010203612 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.76       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.52        |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00241    |
|    std                  | 0.796       |
|    value_loss           | 6.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 407         |
|    ep_rew_mean          | -134        |
| time/                   |             |
|    fps                  | 2309        |
|    iterations           | 85          |
|    time_elapsed         | 301         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.008381216 |
|    clip_fraction        | 0.0721      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.75       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.85        |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.00189    |
|    std                  | 0.797       |
|    value_loss           | 6.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 417         |
|    ep_rew_mean          | -137        |
| time/                   |             |
|    fps                  | 2309        |
|    iterations           | 86          |
|    time_elapsed         | 304         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.006162757 |
|    clip_fraction        | 0.0739      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.75       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.81        |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.00202    |
|    std                  | 0.794       |
|    value_loss           | 10.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 412          |
|    ep_rew_mean          | -134         |
| time/                   |              |
|    fps                  | 2311         |
|    iterations           | 87           |
|    time_elapsed         | 308          |
|    total_timesteps      | 712704       |
| train/                  |              |
|    approx_kl            | 0.0050961706 |
|    clip_fraction        | 0.064        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.73        |
|    explained_variance   | 0.916        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.24         |
|    n_updates            | 860          |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.793        |
|    value_loss           | 7.8          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 406         |
|    ep_rew_mean          | -126        |
| time/                   |             |
|    fps                  | 2314        |
|    iterations           | 88          |
|    time_elapsed         | 311         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.009117007 |
|    clip_fraction        | 0.0803      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.73       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.41        |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.000842   |
|    std                  | 0.791       |
|    value_loss           | 4.65        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 388          |
|    ep_rew_mean          | -126         |
| time/                   |              |
|    fps                  | 2316         |
|    iterations           | 89           |
|    time_elapsed         | 314          |
|    total_timesteps      | 729088       |
| train/                  |              |
|    approx_kl            | 0.0052178977 |
|    clip_fraction        | 0.0553       |
