Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v18/checkpoints/ckpt_800000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\logs\pp_v19_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | -19.6        |
| time/                   |              |
|    fps                  | 954          |
|    iterations           | 45           |
|    time_elapsed         | 386          |
|    total_timesteps      | 368640       |
| train/                  |              |
|    approx_kl            | 0.0149379475 |
|    clip_fraction        | 0.152        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.37        |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.37         |
|    n_updates            | 22120        |
|    policy_gradient_loss | -7.67e-05    |
|    std                  | 0.496        |
|    value_loss           | 4.34         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -14.4       |
| time/                   |             |
|    fps                  | 955         |
|    iterations           | 46          |
|    time_elapsed         | 394         |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.023353986 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.24        |
|    n_updates            | 22130       |
|    policy_gradient_loss | -5.51e-05   |
|    std                  | 0.496       |
|    value_loss           | 3.26        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 132        |
|    ep_rew_mean          | -15.5      |
| time/                   |            |
|    fps                  | 955        |
|    iterations           | 47         |
|    time_elapsed         | 402        |
|    total_timesteps      | 385024     |
| train/                  |            |
|    approx_kl            | 0.02222403 |
|    clip_fraction        | 0.221      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.37      |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.299      |
|    n_updates            | 22140      |
|    policy_gradient_loss | 0.00137    |
|    std                  | 0.494      |
|    value_loss           | 2.14       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 85.4        |
|    ep_rew_mean          | 0.743       |
| time/                   |             |
|    fps                  | 955         |
|    iterations           | 48          |
|    time_elapsed         | 411         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.026864212 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.74        |
|    n_updates            | 22150       |
|    policy_gradient_loss | 0.00137     |
|    std                  | 0.498       |
|    value_loss           | 2.6         |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-208.02 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -14.2       |
| time/                   |             |
|    fps                  | 913         |
|    iterations           | 49          |
|    time_elapsed         | 439         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.017359437 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.32        |
|    n_updates            | 22160       |
|    policy_gradient_loss | -0.00254    |
|    std                  | 0.494       |
|    value_loss           | 6.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -28.8       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 50          |
|    time_elapsed         | 447         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.019103445 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.04        |
|    n_updates            | 22170       |
|    policy_gradient_loss | -0.00266    |
|    std                  | 0.494       |
|    value_loss           | 3.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -11.1       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 51          |
|    time_elapsed         | 456         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.025433129 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.177       |
|    n_updates            | 22180       |
|    policy_gradient_loss | -0.000545   |
|    std                  | 0.487       |
|    value_loss           | 1.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -9.54       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 52          |
|    time_elapsed         | 464         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.024045788 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.369       |
|    n_updates            | 22190       |
|    policy_gradient_loss | -0.00156    |
|    std                  | 0.49        |
|    value_loss           | 2.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -19.5       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 53          |
|    time_elapsed         | 473         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.019152852 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.157       |
|    n_updates            | 22200       |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.497       |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -37.8       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 54          |
|    time_elapsed         | 480         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.018548476 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.13        |
|    n_updates            | 22210       |
|    policy_gradient_loss | -0.000439   |
|    std                  | 0.497       |
|    value_loss           | 2.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -26.4       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 55          |
|    time_elapsed         | 487         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.032869108 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 22220       |
|    policy_gradient_loss | -0.000542   |
|    std                  | 0.494       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -22.6       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 56          |
|    time_elapsed         | 495         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.025299458 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 22230       |
|    policy_gradient_loss | -0.00348    |
|    std                  | 0.494       |
|    value_loss           | 1.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -33.5       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 57          |
|    time_elapsed         | 503         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.026197039 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.198       |
|    n_updates            | 22240       |
|    policy_gradient_loss | -0.00161    |
|    std                  | 0.495       |
|    value_loss           | 1.4         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 172        |
|    ep_rew_mean          | -32.9      |
| time/                   |            |
|    fps                  | 927        |
|    iterations           | 58         |
|    time_elapsed         | 512        |
|    total_timesteps      | 475136     |
| train/                  |            |
|    approx_kl            | 0.02373293 |
|    clip_fraction        | 0.237      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.34      |
|    explained_variance   | 0.993      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.201      |
|    n_updates            | 22250      |
|    policy_gradient_loss | -0.00354   |
|    std                  | 0.495      |
|    value_loss           | 0.458      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -35.7       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 59          |
|    time_elapsed         | 520         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.011158563 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.637       |
|    n_updates            | 22260       |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.497       |
|    value_loss           | 3.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -42.5       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 60          |
|    time_elapsed         | 528         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.019498788 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.519       |
|    n_updates            | 22270       |
|    policy_gradient_loss | -0.00595    |
|    std                  | 0.502       |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -22.1       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 61          |
|    time_elapsed         | 537         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.021936478 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.41        |
|    n_updates            | 22280       |
|    policy_gradient_loss | -0.00104    |
|    std                  | 0.5         |
|    value_loss           | 2.94        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 167        |
|    ep_rew_mean          | -46.6      |
| time/                   |            |
|    fps                  | 931        |
|    iterations           | 62         |
|    time_elapsed         | 545        |
|    total_timesteps      | 507904     |
| train/                  |            |
|    approx_kl            | 0.03128073 |
|    clip_fraction        | 0.174      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.954      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.931      |
|    n_updates            | 22290      |
|    policy_gradient_loss | 0.00539    |
|    std                  | 0.506      |
|    value_loss           | 4.14       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -61.5       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 63          |
|    time_elapsed         | 553         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.014005949 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.03        |
|    n_updates            | 22300       |
|    policy_gradient_loss | 0.000647    |
|    std                  | 0.507       |
|    value_loss           | 6.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -65.8       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 64          |
|    time_elapsed         | 562         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.020162893 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 22310       |
|    policy_gradient_loss | 0.000334    |
|    std                  | 0.508       |
|    value_loss           | 4.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -52.6       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 65          |
|    time_elapsed         | 570         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.021637006 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.3         |
|    n_updates            | 22320       |
|    policy_gradient_loss | -0.00096    |
|    std                  | 0.511       |
|    value_loss           | 9.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -61.1       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 66          |
|    time_elapsed         | 578         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.019760866 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.882       |
|    n_updates            | 22330       |
|    policy_gradient_loss | 0.00244     |
|    std                  | 0.52        |
|    value_loss           | 6.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | -23         |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 67          |
|    time_elapsed         | 587         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.027558196 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.76        |
|    n_updates            | 22340       |
|    policy_gradient_loss | 0.00106     |
|    std                  | 0.521       |
|    value_loss           | 1.89        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 132        |
|    ep_rew_mean          | -15.8      |
| time/                   |            |
|    fps                  | 935        |
|    iterations           | 68         |
|    time_elapsed         | 595        |
|    total_timesteps      | 557056     |
| train/                  |            |
|    approx_kl            | 0.03329373 |
|    clip_fraction        | 0.278      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.49      |
|    explained_variance   | 0.995      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.219      |
|    n_updates            | 22350      |
|    policy_gradient_loss | -0.00142   |
|    std                  | 0.516      |
|    value_loss           | 1.79       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -49.7       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 69          |
|    time_elapsed         | 603         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.013315398 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.263       |
|    n_updates            | 22360       |
|    policy_gradient_loss | -0.00208    |
|    std                  | 0.519       |
|    value_loss           | 2.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | -28.7       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 70          |
|    time_elapsed         | 612         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.015209635 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.64        |
|    n_updates            | 22370       |
|    policy_gradient_loss | -0.00122    |
|    std                  | 0.517       |
|    value_loss           | 4.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 127        |
|    ep_rew_mean          | -18.2      |
| time/                   |            |
|    fps                  | 937        |
|    iterations           | 71         |
|    time_elapsed         | 620        |
|    total_timesteps      | 581632     |
| train/                  |            |
|    approx_kl            | 0.18966496 |
|    clip_fraction        | 0.275      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.48      |
|    explained_variance   | 0.986      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.535      |
|    n_updates            | 22380      |
|    policy_gradient_loss | -0.0037    |
|    std                  | 0.515      |
|    value_loss           | 3.33       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | -22        |
| time/                   |            |
|    fps                  | 937        |
|    iterations           | 72         |
|    time_elapsed         | 628        |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.02792653 |
|    clip_fraction        | 0.289      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.47      |
|    explained_variance   | 0.992      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.44       |
|    n_updates            | 22390      |
|    policy_gradient_loss | 0.00584    |
|    std                  | 0.516      |
|    value_loss           | 2.22       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 178        |
|    ep_rew_mean          | -36.3      |
| time/                   |            |
|    fps                  | 938        |
|    iterations           | 73         |
|    time_elapsed         | 637        |
|    total_timesteps      | 598016     |
| train/                  |            |
|    approx_kl            | 0.01718624 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.46      |
|    explained_variance   | 0.983      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.09       |
|    n_updates            | 22400      |
|    policy_gradient_loss | -0.00211   |
|    std                  | 0.514      |
|    value_loss           | 4.15       |
----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-215.59 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -49.4       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 74          |
|    time_elapsed         | 656         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.025815684 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.579       |
|    n_updates            | 22410       |
|    policy_gradient_loss | 0.00279     |
|    std                  | 0.514       |
|    value_loss           | 1           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -46.6       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 75          |
|    time_elapsed         | 664         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.017377745 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.34        |
|    n_updates            | 22420       |
|    policy_gradient_loss | -0.00529    |
|    std                  | 0.516       |
|    value_loss           | 4.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -52.1       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 76          |
|    time_elapsed         | 673         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.013183502 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.496       |
|    n_updates            | 22430       |
|    policy_gradient_loss | 0.00385     |
|    std                  | 0.527       |
|    value_loss           | 2.71        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -52.8      |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 77         |
|    time_elapsed         | 681        |
|    total_timesteps      | 630784     |
| train/                  |            |
|    approx_kl            | 0.04730335 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.55      |
|    explained_variance   | 0.962      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.9        |
|    n_updates            | 22440      |
|    policy_gradient_loss | 0.00697    |
|    std                  | 0.523      |
|    value_loss           | 6.17       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 172       |
|    ep_rew_mean          | -43.1     |
| time/                   |           |
|    fps                  | 926       |
|    iterations           | 78        |
|    time_elapsed         | 689       |
|    total_timesteps      | 638976    |
| train/                  |           |
|    approx_kl            | 0.0193153 |
|    clip_fraction        | 0.161     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.54     |
|    explained_variance   | 0.947     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.334     |
|    n_updates            | 22450     |
|    policy_gradient_loss | -0.00371  |
|    std                  | 0.525     |
|    value_loss           | 3.86      |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 149          |
|    ep_rew_mean          | -32.8        |
| time/                   |              |
|    fps                  | 927          |
|    iterations           | 79           |
|    time_elapsed         | 697          |
|    total_timesteps      | 647168       |
| train/                  |              |
|    approx_kl            | 0.0155097395 |
|    clip_fraction        | 0.166        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.298        |
|    n_updates            | 22460        |
|    policy_gradient_loss | 0.00168      |
|    std                  | 0.524        |
|    value_loss           | 4.4          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -21.7       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 80          |
|    time_elapsed         | 706         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.031507142 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.91        |
|    n_updates            | 22470       |
|    policy_gradient_loss | 0.00118     |
|    std                  | 0.519       |
|    value_loss           | 4.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -23.3       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 81          |
|    time_elapsed         | 714         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.034546416 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.348       |
|    n_updates            | 22480       |
|    policy_gradient_loss | -0.00174    |
|    std                  | 0.52        |
|    value_loss           | 1.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -38.4       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 82          |
|    time_elapsed         | 722         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.017558679 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.186       |
|    n_updates            | 22490       |
|    policy_gradient_loss | -0.000388   |
|    std                  | 0.521       |
|    value_loss           | 2.05        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -59.8      |
| time/                   |            |
|    fps                  | 929        |
|    iterations           | 83         |
|    time_elapsed         | 731        |
|    total_timesteps      | 679936     |
| train/                  |            |
|    approx_kl            | 0.01253745 |
|    clip_fraction        | 0.12       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.59      |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.791      |
|    n_updates            | 22500      |
|    policy_gradient_loss | 6.74e-05   |
|    std                  | 0.52       |
|    value_loss           | 2.92       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | -24.8       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 84          |
|    time_elapsed         | 739         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.020845808 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.109       |
|    n_updates            | 22510       |
|    policy_gradient_loss | 0.000632    |
|    std                  | 0.516       |
|    value_loss           | 1.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -19         |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 85          |
|    time_elapsed         | 748         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.018514963 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.163       |
|    n_updates            | 22520       |
|    policy_gradient_loss | -4.2e-05    |
|    std                  | 0.519       |
|    value_loss           | 3.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -25.8       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 86          |
|    time_elapsed         | 756         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.025267858 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.186       |
|    n_updates            | 22530       |
|    policy_gradient_loss | -0.00208    |
|    std                  | 0.518       |
|    value_loss           | 1.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -50         |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 87          |
|    time_elapsed         | 765         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.013414712 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.227       |
|    n_updates            | 22540       |
|    policy_gradient_loss | -0.00228    |
|    std                  | 0.519       |
|    value_loss           | 3.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 224         |
|    ep_rew_mean          | -60.5       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 88          |
|    time_elapsed         | 773         |
|    total_timesteps      | 720896      |
| train/                  |             |
