Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v8/checkpoints/ckpt_1800036.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v10\logs\pp_v10_1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.024458885 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.19       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18        |
|    n_updates            | 10190       |
|    policy_gradient_loss | -0.000457   |
|    std                  | 0.335       |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 326         |
|    ep_rew_mean          | -111        |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 46          |
|    time_elapsed         | 362         |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.019077899 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.22       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.4         |
|    n_updates            | 10200       |
|    policy_gradient_loss | -0.00164    |
|    std                  | 0.336       |
|    value_loss           | 20.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 285         |
|    ep_rew_mean          | -88         |
| time/                   |             |
|    fps                  | 1039        |
|    iterations           | 47          |
|    time_elapsed         | 370         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.021679174 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.23       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 23.3        |
|    n_updates            | 10210       |
|    policy_gradient_loss | -0.0021     |
|    std                  | 0.336       |
|    value_loss           | 36.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 325         |
|    ep_rew_mean          | -128        |
| time/                   |             |
|    fps                  | 1041        |
|    iterations           | 48          |
|    time_elapsed         | 377         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.017918862 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 17.1        |
|    n_updates            | 10220       |
|    policy_gradient_loss | -0.00219    |
|    std                  | 0.338       |
|    value_loss           | 41          |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v10\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.60 mean_reward=-143.35 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v10\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 326         |
|    ep_rew_mean          | -115        |
| time/                   |             |
|    fps                  | 1000        |
|    iterations           | 49          |
|    time_elapsed         | 401         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.020904306 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 19.2        |
|    n_updates            | 10230       |
|    policy_gradient_loss | 0.00816     |
|    std                  | 0.34        |
|    value_loss           | 22.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 314         |
|    ep_rew_mean          | -111        |
| time/                   |             |
|    fps                  | 1004        |
|    iterations           | 50          |
|    time_elapsed         | 407         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.026800122 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.19        |
|    n_updates            | 10240       |
|    policy_gradient_loss | 0.00202     |
|    std                  | 0.342       |
|    value_loss           | 19.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 343         |
|    ep_rew_mean          | -120        |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 51          |
|    time_elapsed         | 414         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.026623826 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.99        |
|    n_updates            | 10250       |
|    policy_gradient_loss | -0.00214    |
|    std                  | 0.343       |
|    value_loss           | 20.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | -103        |
| time/                   |             |
|    fps                  | 1010        |
|    iterations           | 52          |
|    time_elapsed         | 421         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.018598381 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.73        |
|    n_updates            | 10260       |
|    policy_gradient_loss | -0.00431    |
|    std                  | 0.346       |
|    value_loss           | 20.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 328         |
|    ep_rew_mean          | -97.4       |
| time/                   |             |
|    fps                  | 1009        |
|    iterations           | 53          |
|    time_elapsed         | 429         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.023034899 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.7        |
|    n_updates            | 10270       |
|    policy_gradient_loss | -0.00245    |
|    std                  | 0.348       |
|    value_loss           | 20.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 323         |
|    ep_rew_mean          | -103        |
| time/                   |             |
|    fps                  | 1010        |
|    iterations           | 54          |
|    time_elapsed         | 437         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.024605852 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.904       |
|    n_updates            | 10280       |
|    policy_gradient_loss | -0.00326    |
|    std                  | 0.352       |
|    value_loss           | 14.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 310         |
|    ep_rew_mean          | -107        |
| time/                   |             |
|    fps                  | 1010        |
|    iterations           | 55          |
|    time_elapsed         | 445         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.016269092 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.02        |
|    n_updates            | 10290       |
|    policy_gradient_loss | -0.0034     |
|    std                  | 0.352       |
|    value_loss           | 19.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 328        |
|    ep_rew_mean          | -122       |
| time/                   |            |
|    fps                  | 1013       |
|    iterations           | 56         |
|    time_elapsed         | 452        |
|    total_timesteps      | 458752     |
| train/                  |            |
|    approx_kl            | 0.01748306 |
|    clip_fraction        | 0.186      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.46      |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 7.16       |
|    n_updates            | 10300      |
|    policy_gradient_loss | -0.00297   |
|    std                  | 0.357      |
|    value_loss           | 23.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 318         |
|    ep_rew_mean          | -121        |
| time/                   |             |
|    fps                  | 1016        |
|    iterations           | 57          |
|    time_elapsed         | 459         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.020421926 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.77        |
|    n_updates            | 10310       |
|    policy_gradient_loss | -0.00402    |
|    std                  | 0.361       |
|    value_loss           | 40.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 350         |
|    ep_rew_mean          | -127        |
| time/                   |             |
|    fps                  | 1016        |
|    iterations           | 58          |
|    time_elapsed         | 467         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.026320975 |
|    clip_fraction        | 0.308       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.61        |
|    n_updates            | 10320       |
|    policy_gradient_loss | 0.00605     |
|    std                  | 0.363       |
|    value_loss           | 14.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | -125        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 59          |
|    time_elapsed         | 475         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.019770866 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.31        |
|    n_updates            | 10330       |
|    policy_gradient_loss | -0.00482    |
|    std                  | 0.364       |
|    value_loss           | 21.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 327         |
|    ep_rew_mean          | -123        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 60          |
|    time_elapsed         | 483         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.013532776 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.37        |
|    n_updates            | 10340       |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.363       |
|    value_loss           | 33.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 315         |
|    ep_rew_mean          | -112        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 61          |
|    time_elapsed         | 492         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.020924123 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.71        |
|    n_updates            | 10350       |
|    policy_gradient_loss | -0.00271    |
|    std                  | 0.364       |
|    value_loss           | 15.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 324        |
|    ep_rew_mean          | -101       |
| time/                   |            |
|    fps                  | 1015       |
|    iterations           | 62         |
|    time_elapsed         | 500        |
|    total_timesteps      | 507904     |
| train/                  |            |
|    approx_kl            | 0.01840308 |
|    clip_fraction        | 0.189      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.58      |
|    explained_variance   | 0.942      |
|    learning_rate        | 0.0003     |
|    loss                 | 17.8       |
|    n_updates            | 10360      |
|    policy_gradient_loss | -0.00268   |
|    std                  | 0.366      |
|    value_loss           | 32.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 296         |
|    ep_rew_mean          | -92.4       |
| time/                   |             |
|    fps                  | 1014        |
|    iterations           | 63          |
|    time_elapsed         | 508         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.025171176 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.77        |
|    n_updates            | 10370       |
|    policy_gradient_loss | 0.0018      |
|    std                  | 0.368       |
|    value_loss           | 10.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 302         |
|    ep_rew_mean          | -91.3       |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 64          |
|    time_elapsed         | 516         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.013587339 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.42        |
|    n_updates            | 10380       |
|    policy_gradient_loss | -0.00449    |
|    std                  | 0.37        |
|    value_loss           | 19.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 310         |
|    ep_rew_mean          | -99.1       |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 65          |
|    time_elapsed         | 524         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.019233666 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.23        |
|    n_updates            | 10390       |
|    policy_gradient_loss | -0.00323    |
|    std                  | 0.371       |
|    value_loss           | 15.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 334         |
|    ep_rew_mean          | -106        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 66          |
|    time_elapsed         | 532         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.026148159 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.69       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.58        |
|    n_updates            | 10400       |
|    policy_gradient_loss | -0.000355   |
|    std                  | 0.376       |
|    value_loss           | 8.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | -121        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 67          |
|    time_elapsed         | 540         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.021492168 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.69        |
|    n_updates            | 10410       |
|    policy_gradient_loss | -0.00329    |
|    std                  | 0.382       |
|    value_loss           | 8.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 351         |
|    ep_rew_mean          | -112        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 68          |
|    time_elapsed         | 548         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.017526278 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.26        |
|    n_updates            | 10420       |
|    policy_gradient_loss | -0.00354    |
|    std                  | 0.384       |
|    value_loss           | 9.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -123        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 69          |
|    time_elapsed         | 556         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.012056305 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.74        |
|    n_updates            | 10430       |
|    policy_gradient_loss | -0.000593   |
|    std                  | 0.385       |
|    value_loss           | 16.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | -119        |
| time/                   |             |
|    fps                  | 1015        |
|    iterations           | 70          |
|    time_elapsed         | 564         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.024904888 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.897       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.52        |
|    n_updates            | 10440       |
|    policy_gradient_loss | -0.000484   |
|    std                  | 0.386       |
|    value_loss           | 5.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 376         |
|    ep_rew_mean          | -122        |
| time/                   |             |
|    fps                  | 1016        |
|    iterations           | 71          |
|    time_elapsed         | 572         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.017900938 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.88        |
|    n_updates            | 10450       |
|    policy_gradient_loss | -0.0047     |
|    std                  | 0.389       |
|    value_loss           | 8.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -113        |
| time/                   |             |
|    fps                  | 1016        |
|    iterations           | 72          |
|    time_elapsed         | 580         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.015845794 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.85        |
|    n_updates            | 10460       |
|    policy_gradient_loss | -0.00179    |
|    std                  | 0.388       |
|    value_loss           | 6.98        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 334         |
|    ep_rew_mean          | -89         |
| time/                   |             |
|    fps                  | 1018        |
|    iterations           | 73          |
|    time_elapsed         | 587         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.019846473 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 14.3        |
|    n_updates            | 10470       |
|    policy_gradient_loss | -0.00375    |
|    std                  | 0.39        |
|    value_loss           | 6.87        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.60 mean_reward=-115.65 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v10\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | -92.8       |
| time/                   |             |
|    fps                  | 1001        |
|    iterations           | 74          |
|    time_elapsed         | 605         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.017018685 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.75        |
|    n_updates            | 10480       |
|    policy_gradient_loss | -0.00111    |
|    std                  | 0.391       |
|    value_loss           | 5.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | -94.7       |
| time/                   |             |
|    fps                  | 1003        |
|    iterations           | 75          |
|    time_elapsed         | 612         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.017700082 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.14        |
|    n_updates            | 10490       |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.393       |
|    value_loss           | 7.77        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 318        |
|    ep_rew_mean          | -79        |
| time/                   |            |
|    fps                  | 1005       |
|    iterations           | 76         |
|    time_elapsed         | 619        |
|    total_timesteps      | 622592     |
| train/                  |            |
|    approx_kl            | 0.01984965 |
|    clip_fraction        | 0.188      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.92      |
|    explained_variance   | 0.913      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.21       |
|    n_updates            | 10500      |
|    policy_gradient_loss | -0.00474   |
|    std                  | 0.4        |
|    value_loss           | 11.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 315         |
|    ep_rew_mean          | -78.7       |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 77          |
|    time_elapsed         | 626         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.019407995 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.14        |
|    n_updates            | 10510       |
|    policy_gradient_loss | -0.00368    |
|    std                  | 0.402       |
|    value_loss           | 10.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 285         |
|    ep_rew_mean          | -63.7       |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 78          |
|    time_elapsed         | 634         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.020796824 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.6         |
|    n_updates            | 10520       |
|    policy_gradient_loss | -0.0027     |
|    std                  | 0.402       |
|    value_loss           | 10.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 257         |
|    ep_rew_mean          | -47.7       |
| time/                   |             |
|    fps                  | 1006        |
|    iterations           | 79          |
|    time_elapsed         | 642         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.018704688 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.83        |
|    n_updates            | 10530       |
|    policy_gradient_loss | -0.000591   |
|    std                  | 0.408       |
|    value_loss           | 5.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 300         |
|    ep_rew_mean          | -75.7       |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 80          |
|    time_elapsed         | 650         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.012986293 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.884       |
|    n_updates            | 10540       |
|    policy_gradient_loss | -0.0014     |
|    std                  | 0.411       |
|    value_loss           | 11.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 297         |
|    ep_rew_mean          | -78.6       |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 81          |
|    time_elapsed         | 658         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.013791895 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.89        |
|    n_updates            | 10550       |
|    policy_gradient_loss | -0.00282    |
|    std                  | 0.415       |
|    value_loss           | 20.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 319         |
|    ep_rew_mean          | -82.9       |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 82          |
|    time_elapsed         | 666         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.016830372 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.9         |
|    n_updates            | 10560       |
|    policy_gradient_loss | -0.00392    |
|    std                  | 0.416       |
|    value_loss           | 17          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -99         |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 83          |
|    time_elapsed         | 674         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.020555856 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.775       |
|    n_updates            | 10570       |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.42        |
|    value_loss           | 3.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 375         |
|    ep_rew_mean          | -115        |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 84          |
|    time_elapsed         | 682         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.010761535 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.2         |
|    n_updates            | 10580       |
|    policy_gradient_loss | -0.00183    |
|    std                  | 0.421       |
|    value_loss           | 9.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 385         |
|    ep_rew_mean          | -116        |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 85          |
|    time_elapsed         | 690         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.011968315 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.95        |
|    n_updates            | 10590       |
|    policy_gradient_loss | -0.00101    |
|    std                  | 0.425       |
|    value_loss           | 7.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 407         |
|    ep_rew_mean          | -125        |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 86          |
|    time_elapsed         | 699         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.013069088 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.22       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.52        |
|    n_updates            | 10600       |
|    policy_gradient_loss | -0.000879   |
|    std                  | 0.428       |
|    value_loss           | 7.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 362         |
|    ep_rew_mean          | -110        |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 87          |
|    time_elapsed         | 707         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.017899249 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.66        |
|    n_updates            | 10610       |
|    policy_gradient_loss | -0.00113    |
|    std                  | 0.432       |
|    value_loss           | 3.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 367         |
|    ep_rew_mean          | -93         |
| time/                   |             |
|    fps                  | 1008        |
|    iterations           | 88          |
|    time_elapsed         | 714         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.017254598 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.28       |
