Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v17/checkpoints/ckpt_1400000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v18\logs\pp_v18_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | -19.8       |
| time/                   |             |
|    fps                  | 953         |
|    iterations           | 45          |
|    time_elapsed         | 386         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.022463547 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.253       |
|    n_updates            | 21150       |
|    policy_gradient_loss | 0.000693    |
|    std                  | 0.482       |
|    value_loss           | 3.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -16         |
| time/                   |             |
|    fps                  | 953         |
|    iterations           | 46          |
|    time_elapsed         | 395         |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.022243615 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.1         |
|    n_updates            | 21160       |
|    policy_gradient_loss | -0.00182    |
|    std                  | 0.482       |
|    value_loss           | 2.5         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 155        |
|    ep_rew_mean          | -29.2      |
| time/                   |            |
|    fps                  | 953        |
|    iterations           | 47         |
|    time_elapsed         | 403        |
|    total_timesteps      | 385024     |
| train/                  |            |
|    approx_kl            | 0.12730792 |
|    clip_fraction        | 0.275      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.41      |
|    explained_variance   | 0.983      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.333      |
|    n_updates            | 21170      |
|    policy_gradient_loss | -0.00791   |
|    std                  | 0.48       |
|    value_loss           | 1.09       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | -17.8       |
| time/                   |             |
|    fps                  | 954         |
|    iterations           | 48          |
|    time_elapsed         | 412         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.019181501 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.897       |
|    n_updates            | 21180       |
|    policy_gradient_loss | -0.00783    |
|    std                  | 0.486       |
|    value_loss           | 8.85        |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v18\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-215.32 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v18\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 103         |
|    ep_rew_mean          | -8.14       |
| time/                   |             |
|    fps                  | 911         |
|    iterations           | 49          |
|    time_elapsed         | 440         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.019371264 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.29        |
|    n_updates            | 21190       |
|    policy_gradient_loss | 0.00172     |
|    std                  | 0.486       |
|    value_loss           | 3.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -27.2       |
| time/                   |             |
|    fps                  | 913         |
|    iterations           | 50          |
|    time_elapsed         | 448         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.020360654 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 12.7        |
|    n_updates            | 21200       |
|    policy_gradient_loss | 0.00291     |
|    std                  | 0.489       |
|    value_loss           | 4.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 103         |
|    ep_rew_mean          | -9.18       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 51          |
|    time_elapsed         | 456         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.017177284 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.615       |
|    n_updates            | 21210       |
|    policy_gradient_loss | -0.000496   |
|    std                  | 0.489       |
|    value_loss           | 2.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -9.45       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 52          |
|    time_elapsed         | 465         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.024539333 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.253       |
|    n_updates            | 21220       |
|    policy_gradient_loss | -0.000346   |
|    std                  | 0.495       |
|    value_loss           | 2.84        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 166        |
|    ep_rew_mean          | -32.3      |
| time/                   |            |
|    fps                  | 916        |
|    iterations           | 53         |
|    time_elapsed         | 473        |
|    total_timesteps      | 434176     |
| train/                  |            |
|    approx_kl            | 0.02198703 |
|    clip_fraction        | 0.228      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.46      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.327      |
|    n_updates            | 21230      |
|    policy_gradient_loss | -0.0038    |
|    std                  | 0.492      |
|    value_loss           | 2.57       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -34.5       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 54          |
|    time_elapsed         | 481         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.020173755 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 21240       |
|    policy_gradient_loss | 0.00131     |
|    std                  | 0.492       |
|    value_loss           | 1.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -23         |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 55          |
|    time_elapsed         | 490         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.022018634 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.408       |
|    n_updates            | 21250       |
|    policy_gradient_loss | -0.00346    |
|    std                  | 0.49        |
|    value_loss           | 1.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -24         |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 56          |
|    time_elapsed         | 498         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.020157613 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.783       |
|    n_updates            | 21260       |
|    policy_gradient_loss | -0.00662    |
|    std                  | 0.492       |
|    value_loss           | 2.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -44.6       |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 57          |
|    time_elapsed         | 507         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.049273904 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.864       |
|    n_updates            | 21270       |
|    policy_gradient_loss | -0.00331    |
|    std                  | 0.498       |
|    value_loss           | 7.65        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 155        |
|    ep_rew_mean          | -33.7      |
| time/                   |            |
|    fps                  | 921        |
|    iterations           | 58         |
|    time_elapsed         | 515        |
|    total_timesteps      | 475136     |
| train/                  |            |
|    approx_kl            | 0.02044535 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.46      |
|    explained_variance   | 0.984      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.12       |
|    n_updates            | 21280      |
|    policy_gradient_loss | 0.002      |
|    std                  | 0.492      |
|    value_loss           | 2.35       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -39.3       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 59          |
|    time_elapsed         | 523         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.022844948 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.674       |
|    n_updates            | 21290       |
|    policy_gradient_loss | -0.00496    |
|    std                  | 0.489       |
|    value_loss           | 2.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -21.8       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 60          |
|    time_elapsed         | 532         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.023967601 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 21300       |
|    policy_gradient_loss | -0.00275    |
|    std                  | 0.492       |
|    value_loss           | 2.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -47.9       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 61          |
|    time_elapsed         | 540         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.027028441 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.34        |
|    n_updates            | 21310       |
|    policy_gradient_loss | -0.00658    |
|    std                  | 0.491       |
|    value_loss           | 4.17        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 179        |
|    ep_rew_mean          | -60.5      |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 62         |
|    time_elapsed         | 549        |
|    total_timesteps      | 507904     |
| train/                  |            |
|    approx_kl            | 0.01699457 |
|    clip_fraction        | 0.157      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.933      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.35       |
|    n_updates            | 21320      |
|    policy_gradient_loss | 0.00549    |
|    std                  | 0.489      |
|    value_loss           | 6.75       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 155        |
|    ep_rew_mean          | -32.8      |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 63         |
|    time_elapsed         | 557        |
|    total_timesteps      | 516096     |
| train/                  |            |
|    approx_kl            | 0.02839028 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.36      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.499      |
|    n_updates            | 21330      |
|    policy_gradient_loss | -0.00456   |
|    std                  | 0.483      |
|    value_loss           | 3.53       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -51.9       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 64          |
|    time_elapsed         | 566         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.025582034 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.57        |
|    n_updates            | 21340       |
|    policy_gradient_loss | 0.00157     |
|    std                  | 0.483       |
|    value_loss           | 3.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -52.3       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 65          |
|    time_elapsed         | 574         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.020909019 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.09        |
|    n_updates            | 21350       |
|    policy_gradient_loss | -0.00107    |
|    std                  | 0.487       |
|    value_loss           | 3.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -65.9       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 66          |
|    time_elapsed         | 583         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.013775429 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.82        |
|    n_updates            | 21360       |
|    policy_gradient_loss | -0.0015     |
|    std                  | 0.489       |
|    value_loss           | 10.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | -53.4      |
| time/                   |            |
|    fps                  | 927        |
|    iterations           | 67         |
|    time_elapsed         | 591        |
|    total_timesteps      | 548864     |
| train/                  |            |
|    approx_kl            | 0.01649151 |
|    clip_fraction        | 0.16       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.41      |
|    explained_variance   | 0.973      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.919      |
|    n_updates            | 21370      |
|    policy_gradient_loss | -0.004     |
|    std                  | 0.49       |
|    value_loss           | 6.68       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 178        |
|    ep_rew_mean          | -45.8      |
| time/                   |            |
|    fps                  | 928        |
|    iterations           | 68         |
|    time_elapsed         | 599        |
|    total_timesteps      | 557056     |
| train/                  |            |
|    approx_kl            | 0.02652165 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.985      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.2        |
|    n_updates            | 21380      |
|    policy_gradient_loss | -0.00186   |
|    std                  | 0.486      |
|    value_loss           | 3.59       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 167        |
|    ep_rew_mean          | -40.7      |
| time/                   |            |
|    fps                  | 928        |
|    iterations           | 69         |
|    time_elapsed         | 608        |
|    total_timesteps      | 565248     |
| train/                  |            |
|    approx_kl            | 0.02529949 |
|    clip_fraction        | 0.25       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.144      |
|    n_updates            | 21390      |
|    policy_gradient_loss | 0.00165    |
|    std                  | 0.487      |
|    value_loss           | 1.21       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 138        |
|    ep_rew_mean          | -24.4      |
| time/                   |            |
|    fps                  | 929        |
|    iterations           | 70         |
|    time_elapsed         | 616        |
|    total_timesteps      | 573440     |
| train/                  |            |
|    approx_kl            | 0.02863863 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.29       |
|    n_updates            | 21400      |
|    policy_gradient_loss | -0.00632   |
|    std                  | 0.486      |
|    value_loss           | 2.76       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -29.8       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 71          |
|    time_elapsed         | 625         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.021113072 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.353       |
|    n_updates            | 21410       |
|    policy_gradient_loss | -0.00129    |
|    std                  | 0.484       |
|    value_loss           | 3.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -38.3       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 72          |
|    time_elapsed         | 633         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.022878591 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.562       |
|    n_updates            | 21420       |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.485       |
|    value_loss           | 3.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -45         |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 73          |
|    time_elapsed         | 642         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.021379929 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.662       |
|    n_updates            | 21430       |
|    policy_gradient_loss | 0.00102     |
|    std                  | 0.48        |
|    value_loss           | 2.34        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-249.82 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v18\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -32.8       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 74          |
|    time_elapsed         | 661         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.023346655 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.208       |
|    n_updates            | 21440       |
|    policy_gradient_loss | -0.00322    |
|    std                  | 0.475       |
|    value_loss           | 1.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -33.1       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 75          |
|    time_elapsed         | 670         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.029919745 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.03        |
|    n_updates            | 21450       |
|    policy_gradient_loss | -0.00938    |
|    std                  | 0.476       |
|    value_loss           | 5.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -31.7       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 76          |
|    time_elapsed         | 678         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.049128667 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 21460       |
|    policy_gradient_loss | -0.00822    |
|    std                  | 0.479       |
|    value_loss           | 3.57        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 144       |
|    ep_rew_mean          | -30.8     |
| time/                   |           |
|    fps                  | 918       |
|    iterations           | 77        |
|    time_elapsed         | 686       |
|    total_timesteps      | 630784    |
| train/                  |           |
|    approx_kl            | 0.0334691 |
|    clip_fraction        | 0.232     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.35     |
|    explained_variance   | 0.98      |
|    learning_rate        | 0.0003    |
|    loss                 | 1.44      |
|    n_updates            | 21470     |
|    policy_gradient_loss | -0.0022   |
|    std                  | 0.481     |
|    value_loss           | 3.45      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | -33.5       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 78          |
|    time_elapsed         | 693         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.020685807 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 7.09        |
|    n_updates            | 21480       |
|    policy_gradient_loss | -0.00206    |
|    std                  | 0.48        |
|    value_loss           | 5.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | -36.5       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 79          |
|    time_elapsed         | 702         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.026203685 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.605       |
|    n_updates            | 21490       |
|    policy_gradient_loss | -0.00239    |
|    std                  | 0.482       |
|    value_loss           | 4.13        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -40.4      |
| time/                   |            |
|    fps                  | 922        |
|    iterations           | 80         |
|    time_elapsed         | 710        |
|    total_timesteps      | 655360     |
| train/                  |            |
|    approx_kl            | 0.03011847 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.81       |
|    n_updates            | 21500      |
|    policy_gradient_loss | -0.00383   |
|    std                  | 0.478      |
|    value_loss           | 3.28       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -18.7       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 81          |
|    time_elapsed         | 719         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.028842445 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.596       |
|    n_updates            | 21510       |
|    policy_gradient_loss | 0.000341    |
|    std                  | 0.476       |
|    value_loss           | 2.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -28.2       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 82          |
|    time_elapsed         | 727         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.029196432 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 21520       |
|    policy_gradient_loss | -0.0013     |
|    std                  | 0.475       |
|    value_loss           | 2.12        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 195        |
|    ep_rew_mean          | -54.6      |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 83         |
|    time_elapsed         | 735        |
|    total_timesteps      | 679936     |
| train/                  |            |
|    approx_kl            | 0.02286625 |
|    clip_fraction        | 0.137      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.34      |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.0003     |
|    loss                 | 8.58       |
|    n_updates            | 21530      |
|    policy_gradient_loss | 0.003      |
|    std                  | 0.479      |
|    value_loss           | 4.02       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 196        |
|    ep_rew_mean          | -50.1      |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 84         |
|    time_elapsed         | 743        |
|    total_timesteps      | 688128     |
| train/                  |            |
|    approx_kl            | 0.02043954 |
|    clip_fraction        | 0.198      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.338      |
|    n_updates            | 21540      |
|    policy_gradient_loss | 0.00397    |
|    std                  | 0.479      |
|    value_loss           | 1.03       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 172        |
|    ep_rew_mean          | -37.8      |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 85         |
|    time_elapsed         | 752        |
|    total_timesteps      | 696320     |
| train/                  |            |
|    approx_kl            | 0.02319757 |
|    clip_fraction        | 0.233      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.995      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.363      |
|    n_updates            | 21550      |
|    policy_gradient_loss | -0.00412   |
|    std                  | 0.479      |
|    value_loss           | 0.611      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -30.4       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 86          |
|    time_elapsed         | 760         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.019115493 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.263       |
|    n_updates            | 21560       |
|    policy_gradient_loss | -0.00484    |
|    std                  | 0.481       |
|    value_loss           | 2.98        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -35.5       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 87          |
|    time_elapsed         | 769         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.024827592 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.333       |
|    n_updates            | 21570       |
|    policy_gradient_loss | -0.00146    |
|    std                  | 0.48        |
|    value_loss           | 2.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 230         |
|    ep_rew_mean          | -67.1       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 88          |
|    time_elapsed         | 777         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.018326689 |
