Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v10/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\logs\pp_v11_1
---------------------------------
| rollout/           |          |
|    iterations           | 45          |
|    time_elapsed         | 341         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.012695623 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.33       |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.89        |
|    n_updates            | 11160       |
|    policy_gradient_loss | -0.00564    |
|    std                  | 0.561       |
|    value_loss           | 6.46        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 372        |
|    ep_rew_mean          | -84.2      |
| time/                   |            |
|    fps                  | 1079       |
|    iterations           | 46         |
|    time_elapsed         | 348        |
|    total_timesteps      | 376832     |
| train/                  |            |
|    approx_kl            | 0.01556105 |
|    clip_fraction        | 0.155      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.32      |
|    explained_variance   | 0.912      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.14       |
|    n_updates            | 11170      |
|    policy_gradient_loss | -0.00763   |
|    std                  | 0.557      |
|    value_loss           | 4.7        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 353         |
|    ep_rew_mean          | -77.1       |
| time/                   |             |
|    fps                  | 1082        |
|    iterations           | 47          |
|    time_elapsed         | 355         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.013645142 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.3        |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.93        |
|    n_updates            | 11180       |
|    policy_gradient_loss | -0.00364    |
|    std                  | 0.556       |
|    value_loss           | 8.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 335         |
|    ep_rew_mean          | -69.6       |
| time/                   |             |
|    fps                  | 1085        |
|    iterations           | 48          |
|    time_elapsed         | 362         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.016414095 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.31       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.461       |
|    n_updates            | 11190       |
|    policy_gradient_loss | -0.00286    |
|    std                  | 0.556       |
|    value_loss           | 3.31        |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.50 mean_reward=-99.14 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 317         |
|    ep_rew_mean          | -58.8       |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 49          |
|    time_elapsed         | 386         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.017436657 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.3        |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.762       |
|    n_updates            | 11200       |
|    policy_gradient_loss | -0.00226    |
|    std                  | 0.554       |
|    value_loss           | 2.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 306         |
|    ep_rew_mean          | -55         |
| time/                   |             |
|    fps                  | 1040        |
|    iterations           | 50          |
|    time_elapsed         | 393         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.014532931 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.33       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.11        |
|    n_updates            | 11210       |
|    policy_gradient_loss | -0.00821    |
|    std                  | 0.562       |
|    value_loss           | 2.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 322         |
|    ep_rew_mean          | -58.3       |
| time/                   |             |
|    fps                  | 1040        |
|    iterations           | 51          |
|    time_elapsed         | 401         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.012151185 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.36       |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.787       |
|    n_updates            | 11220       |
|    policy_gradient_loss | -0.00712    |
|    std                  | 0.563       |
|    value_loss           | 6.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 311         |
|    ep_rew_mean          | -57.3       |
| time/                   |             |
|    fps                  | 1039        |
|    iterations           | 52          |
|    time_elapsed         | 409         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.016069688 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.38       |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 11230       |
|    policy_gradient_loss | -0.00528    |
|    std                  | 0.567       |
|    value_loss           | 3.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 292         |
|    ep_rew_mean          | -51.2       |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 53          |
|    time_elapsed         | 418         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.013811732 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.39       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.693       |
|    n_updates            | 11240       |
|    policy_gradient_loss | -0.00367    |
|    std                  | 0.568       |
|    value_loss           | 4.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 313         |
|    ep_rew_mean          | -57.7       |
| time/                   |             |
|    fps                  | 1040        |
|    iterations           | 54          |
|    time_elapsed         | 424         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.014825327 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.41       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.98        |
|    n_updates            | 11250       |
|    policy_gradient_loss | -0.00703    |
|    std                  | 0.571       |
|    value_loss           | 1.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 319         |
|    ep_rew_mean          | -62.3       |
| time/                   |             |
|    fps                  | 1040        |
|    iterations           | 55          |
|    time_elapsed         | 432         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.016792055 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.45       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.2         |
|    n_updates            | 11260       |
|    policy_gradient_loss | -0.00636    |
|    std                  | 0.58        |
|    value_loss           | 5.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 337         |
|    ep_rew_mean          | -66.1       |
| time/                   |             |
|    fps                  | 1040        |
|    iterations           | 56          |
|    time_elapsed         | 441         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.013961971 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.51       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.382       |
|    n_updates            | 11270       |
|    policy_gradient_loss | -0.00732    |
|    std                  | 0.587       |
|    value_loss           | 2.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -73.9       |
| time/                   |             |
|    fps                  | 1039        |
|    iterations           | 57          |
|    time_elapsed         | 449         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.016046684 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.54       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.702       |
|    n_updates            | 11280       |
|    policy_gradient_loss | -0.00636    |
|    std                  | 0.59        |
|    value_loss           | 3.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 389         |
|    ep_rew_mean          | -83.7       |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 58          |
|    time_elapsed         | 457         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.010524814 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.55       |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.41        |
|    n_updates            | 11290       |
|    policy_gradient_loss | -0.00686    |
|    std                  | 0.591       |
|    value_loss           | 9.32        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | -87.4        |
| time/                   |              |
|    fps                  | 1041         |
|    iterations           | 59           |
|    time_elapsed         | 464          |
|    total_timesteps      | 483328       |
| train/                  |              |
|    approx_kl            | 0.0120312115 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.56        |
|    explained_variance   | 0.922        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.937        |
|    n_updates            | 11300        |
|    policy_gradient_loss | -0.00451     |
|    std                  | 0.593        |
|    value_loss           | 4.93         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | -87.9       |
| time/                   |             |
|    fps                  | 1043        |
|    iterations           | 60          |
|    time_elapsed         | 471         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.014511937 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.55       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.539       |
|    n_updates            | 11310       |
|    policy_gradient_loss | -0.00515    |
|    std                  | 0.592       |
|    value_loss           | 3.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 353         |
|    ep_rew_mean          | -75.4       |
| time/                   |             |
|    fps                  | 1045        |
|    iterations           | 61          |
|    time_elapsed         | 477         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.013185082 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.09        |
|    n_updates            | 11320       |
|    policy_gradient_loss | -0.000824   |
|    std                  | 0.601       |
|    value_loss           | 4.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | -76.6       |
| time/                   |             |
|    fps                  | 1048        |
|    iterations           | 62          |
|    time_elapsed         | 484         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.011287703 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.62       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.301       |
|    n_updates            | 11330       |
|    policy_gradient_loss | -0.00821    |
|    std                  | 0.601       |
|    value_loss           | 9.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -85.5       |
| time/                   |             |
|    fps                  | 1050        |
|    iterations           | 63          |
|    time_elapsed         | 491         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.013861431 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.51        |
|    n_updates            | 11340       |
|    policy_gradient_loss | -0.00547    |
|    std                  | 0.603       |
|    value_loss           | 11.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 370          |
|    ep_rew_mean          | -86.9        |
| time/                   |              |
|    fps                  | 1052         |
|    iterations           | 64           |
|    time_elapsed         | 498          |
|    total_timesteps      | 524288       |
| train/                  |              |
|    approx_kl            | 0.0113777295 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.65        |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 8.85         |
|    n_updates            | 11350        |
|    policy_gradient_loss | -0.00479     |
|    std                  | 0.607        |
|    value_loss           | 6.61         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -78.6       |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 65          |
|    time_elapsed         | 505         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.012112274 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.68       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.258       |
|    n_updates            | 11360       |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.61        |
|    value_loss           | 7.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 388         |
|    ep_rew_mean          | -85.8       |
| time/                   |             |
|    fps                  | 1055        |
|    iterations           | 66          |
|    time_elapsed         | 512         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.017128656 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.69       |
|    explained_variance   | 0.811       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.41        |
|    n_updates            | 11370       |
|    policy_gradient_loss | -0.00562    |
|    std                  | 0.613       |
|    value_loss           | 5.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | -66.7       |
| time/                   |             |
|    fps                  | 1056        |
|    iterations           | 67          |
|    time_elapsed         | 519         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.013927903 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.72       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.98        |
|    n_updates            | 11380       |
|    policy_gradient_loss | -0.00623    |
|    std                  | 0.617       |
|    value_loss           | 4.34        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 339         |
|    ep_rew_mean          | -62.8       |
| time/                   |             |
|    fps                  | 1057        |
|    iterations           | 68          |
|    time_elapsed         | 526         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.013592187 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.73       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.59        |
|    n_updates            | 11390       |
|    policy_gradient_loss | -0.0059     |
|    std                  | 0.616       |
|    value_loss           | 5.06        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 312        |
|    ep_rew_mean          | -55.3      |
| time/                   |            |
|    fps                  | 1059       |
|    iterations           | 69         |
|    time_elapsed         | 533        |
|    total_timesteps      | 565248     |
| train/                  |            |
|    approx_kl            | 0.01502406 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.7       |
|    explained_variance   | 0.909      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.113      |
|    n_updates            | 11400      |
|    policy_gradient_loss | -0.00229   |
|    std                  | 0.611      |
|    value_loss           | 2.56       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 317         |
|    ep_rew_mean          | -58.1       |
| time/                   |             |
|    fps                  | 1060        |
|    iterations           | 70          |
|    time_elapsed         | 540         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.008459312 |
|    clip_fraction        | 0.0832      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.7        |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.46        |
|    n_updates            | 11410       |
|    policy_gradient_loss | -0.00409    |
|    std                  | 0.614       |
|    value_loss           | 7.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 340         |
|    ep_rew_mean          | -64.5       |
| time/                   |             |
|    fps                  | 1061        |
|    iterations           | 71          |
|    time_elapsed         | 547         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.009194233 |
|    clip_fraction        | 0.0971      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.71       |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 11420       |
|    policy_gradient_loss | -0.0035     |
|    std                  | 0.615       |
|    value_loss           | 7.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -73.4       |
| time/                   |             |
|    fps                  | 1062        |
|    iterations           | 72          |
|    time_elapsed         | 555         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.013037326 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.01        |
|    n_updates            | 11430       |
|    policy_gradient_loss | -0.0061     |
|    std                  | 0.621       |
|    value_loss           | 3.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 376         |
|    ep_rew_mean          | -85.6       |
| time/                   |             |
|    fps                  | 1063        |
|    iterations           | 73          |
|    time_elapsed         | 562         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.012234383 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.897       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.773       |
|    n_updates            | 11440       |
|    policy_gradient_loss | -0.00608    |
|    std                  | 0.62        |
|    value_loss           | 6.37        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.40 mean_reward=-102.62 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 396         |
|    ep_rew_mean          | -96.7       |
| time/                   |             |
|    fps                  | 1045        |
|    iterations           | 74          |
|    time_elapsed         | 579         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.014437561 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.74       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.513       |
|    n_updates            | 11450       |
|    policy_gradient_loss | -0.00756    |
|    std                  | 0.62        |
|    value_loss           | 6.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | -93.1       |
| time/                   |             |
|    fps                  | 1047        |
|    iterations           | 75          |
|    time_elapsed         | 586         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.019553373 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.76       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 11460       |
|    policy_gradient_loss | -0.00767    |
|    std                  | 0.623       |
|    value_loss           | 4           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 369         |
|    ep_rew_mean          | -83.7       |
| time/                   |             |
|    fps                  | 1046        |
|    iterations           | 76          |
|    time_elapsed         | 594         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.012989946 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.79       |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.391       |
|    n_updates            | 11470       |
|    policy_gradient_loss | -0.0054     |
|    std                  | 0.626       |
|    value_loss           | 2.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -80.1       |
| time/                   |             |
|    fps                  | 1046        |
|    iterations           | 77          |
|    time_elapsed         | 602         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.015672363 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 11480       |
|    policy_gradient_loss | -0.00719    |
|    std                  | 0.634       |
|    value_loss           | 7.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 353         |
|    ep_rew_mean          | -76.2       |
| time/                   |             |
|    fps                  | 1047        |
|    iterations           | 78          |
|    time_elapsed         | 610         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.009477943 |
|    clip_fraction        | 0.0894      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.763       |
|    n_updates            | 11490       |
|    policy_gradient_loss | -0.00548    |
|    std                  | 0.643       |
|    value_loss           | 6.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 367         |
|    ep_rew_mean          | -74.8       |
| time/                   |             |
|    fps                  | 1049        |
|    iterations           | 79          |
|    time_elapsed         | 616         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.014602081 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.799       |
|    n_updates            | 11500       |
|    policy_gradient_loss | -0.005      |
|    std                  | 0.645       |
|    value_loss           | 6.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -74         |
| time/                   |             |
|    fps                  | 1050        |
|    iterations           | 80          |
|    time_elapsed         | 623         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.014934894 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.8         |
|    n_updates            | 11510       |
|    policy_gradient_loss | -0.0048     |
|    std                  | 0.65        |
|    value_loss           | 5.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -82.6       |
| time/                   |             |
|    fps                  | 1052        |
|    iterations           | 81          |
|    time_elapsed         | 630         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.010216866 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.41        |
|    n_updates            | 11520       |
|    policy_gradient_loss | -0.00524    |
|    std                  | 0.652       |
|    value_loss           | 11.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 366         |
|    ep_rew_mean          | -82.4       |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 82          |
|    time_elapsed         | 637         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.011862601 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.69        |
|    n_updates            | 11530       |
|    policy_gradient_loss | -0.00442    |
|    std                  | 0.655       |
|    value_loss           | 7.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | -76.5       |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 83          |
|    time_elapsed         | 645         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.015821967 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.36        |
|    n_updates            | 11540       |
|    policy_gradient_loss | -0.00509    |
|    std                  | 0.659       |
|    value_loss           | 5.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -86.3       |
| time/                   |             |
|    fps                  | 1052        |
|    iterations           | 84          |
|    time_elapsed         | 653         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.014229015 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.912       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.63        |
|    n_updates            | 11550       |
|    policy_gradient_loss | -0.0076     |
|    std                  | 0.665       |
|    value_loss           | 7.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | -80.2       |
| time/                   |             |
|    fps                  | 1052        |
|    iterations           | 85          |
|    time_elapsed         | 661         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.014612815 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.857       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.427       |
|    n_updates            | 11560       |
|    policy_gradient_loss | -0.00603    |
|    std                  | 0.67        |
|    value_loss           | 6.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 335         |
|    ep_rew_mean          | -68         |
| time/                   |             |
|    fps                  | 1051        |
|    iterations           | 86          |
|    time_elapsed         | 669         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.011038113 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 11570       |
|    policy_gradient_loss | -0.00296    |
|    std                  | 0.675       |
|    value_loss           | 4.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 354         |
|    ep_rew_mean          | -77.2       |
| time/                   |             |
|    fps                  | 1051        |
|    iterations           | 87          |
|    time_elapsed         | 677         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.015127701 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 12.7        |
|    n_updates            | 11580       |
|    policy_gradient_loss | -0.00526    |
|    std                  | 0.673       |
|    value_loss           | 4.87        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 365          |
|    ep_rew_mean          | -80.3        |
| time/                   |              |
|    fps                  | 1052         |
|    iterations           | 88           |
|    time_elapsed         | 685          |
|    total_timesteps      | 720896       |
| train/                  |              |
