Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v22/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v23\logs\pp_v23_1
---------------------------------
| rollout/           |          |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.99        |
|    n_updates            | 3010        |
|    policy_gradient_loss | -0.0065     |
|    std                  | 0.454       |
|    value_loss           | 8.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -41.1       |
| time/                   |             |
|    fps                  | 2155        |
|    iterations           | 58          |
|    time_elapsed         | 220         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.014198232 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.75        |
|    n_updates            | 3020        |
|    policy_gradient_loss | -0.00627    |
|    std                  | 0.456       |
|    value_loss           | 7.15        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 208        |
|    ep_rew_mean          | -62.5      |
| time/                   |            |
|    fps                  | 2160       |
|    iterations           | 59         |
|    time_elapsed         | 223        |
|    total_timesteps      | 483328     |
| train/                  |            |
|    approx_kl            | 0.01169236 |
|    clip_fraction        | 0.154      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.46      |
|    explained_variance   | 0.92       |
|    learning_rate        | 0.0003     |
|    loss                 | 3.87       |
|    n_updates            | 3030       |
|    policy_gradient_loss | -0.00557   |
|    std                  | 0.457      |
|    value_loss           | 9.2        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 208         |
|    ep_rew_mean          | -64.2       |
| time/                   |             |
|    fps                  | 2165        |
|    iterations           | 60          |
|    time_elapsed         | 226         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.013724343 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.94        |
|    n_updates            | 3040        |
|    policy_gradient_loss | -0.00555    |
|    std                  | 0.46        |
|    value_loss           | 12.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 198         |
|    ep_rew_mean          | -58.9       |
| time/                   |             |
|    fps                  | 2170        |
|    iterations           | 61          |
|    time_elapsed         | 230         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.014797816 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.88        |
|    n_updates            | 3050        |
|    policy_gradient_loss | -0.00551    |
|    std                  | 0.458       |
|    value_loss           | 8.31        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 171       |
|    ep_rew_mean          | -49       |
| time/                   |           |
|    fps                  | 2171      |
|    iterations           | 62        |
|    time_elapsed         | 233       |
|    total_timesteps      | 507904    |
| train/                  |           |
|    approx_kl            | 0.0160474 |
|    clip_fraction        | 0.16      |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.45     |
|    explained_variance   | 0.899     |
|    learning_rate        | 0.0003    |
|    loss                 | 4.26      |
|    n_updates            | 3060      |
|    policy_gradient_loss | -0.00663  |
|    std                  | 0.453     |
|    value_loss           | 10.1      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | -41.9       |
| time/                   |             |
|    fps                  | 2173        |
|    iterations           | 63          |
|    time_elapsed         | 237         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.011617627 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.9         |
|    learning_rate        | 0.0003      |
|    loss                 | 6.56        |
|    n_updates            | 3070        |
|    policy_gradient_loss | -0.00801    |
|    std                  | 0.45        |
|    value_loss           | 14.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -53         |
| time/                   |             |
|    fps                  | 2177        |
|    iterations           | 64          |
|    time_elapsed         | 240         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.014081923 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.01        |
|    n_updates            | 3080        |
|    policy_gradient_loss | -0.00452    |
|    std                  | 0.45        |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 206         |
|    ep_rew_mean          | -63.9       |
| time/                   |             |
|    fps                  | 2182        |
|    iterations           | 65          |
|    time_elapsed         | 243         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.015749559 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.07        |
|    n_updates            | 3090        |
|    policy_gradient_loss | -0.00151    |
|    std                  | 0.454       |
|    value_loss           | 4.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | -42.2       |
| time/                   |             |
|    fps                  | 2186        |
|    iterations           | 66          |
|    time_elapsed         | 247         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.012622144 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 7.94        |
|    n_updates            | 3100        |
|    policy_gradient_loss | -0.00656    |
|    std                  | 0.451       |
|    value_loss           | 13.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 153        |
|    ep_rew_mean          | -38        |
| time/                   |            |
|    fps                  | 2188       |
|    iterations           | 67         |
|    time_elapsed         | 250        |
|    total_timesteps      | 548864     |
| train/                  |            |
|    approx_kl            | 0.01188831 |
|    clip_fraction        | 0.138      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.911      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.68       |
|    n_updates            | 3110       |
|    policy_gradient_loss | -0.0057    |
|    std                  | 0.448      |
|    value_loss           | 12.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -54         |
| time/                   |             |
|    fps                  | 2190        |
|    iterations           | 68          |
|    time_elapsed         | 254         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.012549631 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.39       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.4         |
|    n_updates            | 3120        |
|    policy_gradient_loss | -0.00626    |
|    std                  | 0.448       |
|    value_loss           | 11          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -55.6      |
| time/                   |            |
|    fps                  | 2194       |
|    iterations           | 69         |
|    time_elapsed         | 257        |
|    total_timesteps      | 565248     |
| train/                  |            |
|    approx_kl            | 0.02562903 |
|    clip_fraction        | 0.214      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.929      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.72       |
|    n_updates            | 3130       |
|    policy_gradient_loss | -0.0072    |
|    std                  | 0.447      |
|    value_loss           | 6.41       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -45.8       |
| time/                   |             |
|    fps                  | 2198        |
|    iterations           | 70          |
|    time_elapsed         | 260         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.014078867 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.22        |
|    n_updates            | 3140        |
|    policy_gradient_loss | -0.00634    |
|    std                  | 0.449       |
|    value_loss           | 7.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | -53.6       |
| time/                   |             |
|    fps                  | 2202        |
|    iterations           | 71          |
|    time_elapsed         | 264         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.013584898 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.15        |
|    n_updates            | 3150        |
|    policy_gradient_loss | -0.00654    |
|    std                  | 0.448       |
|    value_loss           | 13.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | -54.7       |
| time/                   |             |
|    fps                  | 2203        |
|    iterations           | 72          |
|    time_elapsed         | 267         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.015445627 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.39       |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.83        |
|    n_updates            | 3160        |
|    policy_gradient_loss | -0.00746    |
|    std                  | 0.449       |
|    value_loss           | 7.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 204         |
|    ep_rew_mean          | -59.9       |
| time/                   |             |
|    fps                  | 2204        |
|    iterations           | 73          |
|    time_elapsed         | 271         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.019261634 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 3170        |
|    policy_gradient_loss | -0.00313    |
|    std                  | 0.451       |
|    value_loss           | 5.32        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-222.10 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v23\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | -49.3       |
| time/                   |             |
|    fps                  | 2139        |
|    iterations           | 74          |
|    time_elapsed         | 283         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.014668204 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.87        |
|    n_updates            | 3180        |
|    policy_gradient_loss | -0.005      |
|    std                  | 0.45        |
|    value_loss           | 6.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 179         |
|    ep_rew_mean          | -50.9       |
| time/                   |             |
|    fps                  | 2143        |
|    iterations           | 75          |
|    time_elapsed         | 286         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.014231131 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.15        |
|    n_updates            | 3190        |
|    policy_gradient_loss | -0.00594    |
|    std                  | 0.45        |
|    value_loss           | 8.33        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 197        |
|    ep_rew_mean          | -56.4      |
| time/                   |            |
|    fps                  | 2147       |
|    iterations           | 76         |
|    time_elapsed         | 289        |
|    total_timesteps      | 622592     |
| train/                  |            |
|    approx_kl            | 0.01146045 |
|    clip_fraction        | 0.169      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.889      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.59       |
|    n_updates            | 3200       |
|    policy_gradient_loss | -0.00704   |
|    std                  | 0.448      |
|    value_loss           | 8.39       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 211         |
|    ep_rew_mean          | -62.1       |
| time/                   |             |
|    fps                  | 2151        |
|    iterations           | 77          |
|    time_elapsed         | 293         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.012294948 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.02        |
|    n_updates            | 3210        |
|    policy_gradient_loss | -0.00709    |
|    std                  | 0.446       |
|    value_loss           | 9.83        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 211        |
|    ep_rew_mean          | -65.8      |
| time/                   |            |
|    fps                  | 2153       |
|    iterations           | 78         |
|    time_elapsed         | 296        |
|    total_timesteps      | 638976     |
| train/                  |            |
|    approx_kl            | 0.01439739 |
|    clip_fraction        | 0.142      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.37      |
|    explained_variance   | 0.798      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.15       |
|    n_updates            | 3220       |
|    policy_gradient_loss | -0.00217   |
|    std                  | 0.448      |
|    value_loss           | 8.82       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 205         |
|    ep_rew_mean          | -65.4       |
| time/                   |             |
|    fps                  | 2156        |
|    iterations           | 79          |
|    time_elapsed         | 300         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.014043558 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.05        |
|    n_updates            | 3230        |
|    policy_gradient_loss | -0.00476    |
|    std                  | 0.446       |
|    value_loss           | 9.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 216         |
|    ep_rew_mean          | -69.8       |
| time/                   |             |
|    fps                  | 2159        |
|    iterations           | 80          |
|    time_elapsed         | 303         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.013298441 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.59        |
|    n_updates            | 3240        |
|    policy_gradient_loss | -0.00522    |
|    std                  | 0.445       |
|    value_loss           | 8.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 222         |
|    ep_rew_mean          | -70.1       |
| time/                   |             |
|    fps                  | 2162        |
|    iterations           | 81          |
|    time_elapsed         | 306         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.016087119 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.02        |
|    n_updates            | 3250        |
|    policy_gradient_loss | -0.0053     |
|    std                  | 0.441       |
|    value_loss           | 5.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | -57.1       |
| time/                   |             |
|    fps                  | 2166        |
|    iterations           | 82          |
|    time_elapsed         | 310         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.016283838 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.29       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.66        |
|    n_updates            | 3260        |
|    policy_gradient_loss | -0.00639    |
|    std                  | 0.439       |
|    value_loss           | 7.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | -49.1       |
| time/                   |             |
|    fps                  | 2168        |
|    iterations           | 83          |
|    time_elapsed         | 313         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.015513084 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.8         |
|    n_updates            | 3270        |
|    policy_gradient_loss | -0.00592    |
|    std                  | 0.436       |
|    value_loss           | 7.79        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 165        |
|    ep_rew_mean          | -46.2      |
| time/                   |            |
|    fps                  | 2170       |
|    iterations           | 84         |
|    time_elapsed         | 317        |
|    total_timesteps      | 688128     |
| train/                  |            |
|    approx_kl            | 0.01423026 |
|    clip_fraction        | 0.143      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.26      |
|    explained_variance   | 0.912      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.64       |
|    n_updates            | 3280       |
|    policy_gradient_loss | -0.00259   |
|    std                  | 0.437      |
|    value_loss           | 7.99       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 202         |
|    ep_rew_mean          | -59.5       |
| time/                   |             |
|    fps                  | 2173        |
|    iterations           | 85          |
|    time_elapsed         | 320         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.016279355 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.55        |
|    n_updates            | 3290        |
|    policy_gradient_loss | -0.00646    |
|    std                  | 0.437       |
|    value_loss           | 7.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 228         |
|    ep_rew_mean          | -67.5       |
| time/                   |             |
|    fps                  | 2178        |
|    iterations           | 86          |
|    time_elapsed         | 323         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.019331437 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.89        |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.0041     |
|    std                  | 0.433       |
|    value_loss           | 5.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | -54         |
| time/                   |             |
|    fps                  | 2181        |
|    iterations           | 87          |
|    time_elapsed         | 326         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.013419526 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.22       |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.29        |
|    n_updates            | 3310        |
|    policy_gradient_loss | -0.00759    |
|    std                  | 0.431       |
|    value_loss           | 7.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -40.7       |
| time/                   |             |
|    fps                  | 2185        |
|    iterations           | 88          |
|    time_elapsed         | 329         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.016175423 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.33        |
|    n_updates            | 3320        |
|    policy_gradient_loss | -0.0049     |
|    std                  | 0.43        |
|    value_loss           | 11.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -45.1       |
| time/                   |             |
|    fps                  | 2188        |
|    iterations           | 89          |
|    time_elapsed         | 333         |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.011904505 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.17        |
|    n_updates            | 3330        |
|    policy_gradient_loss | -0.00634    |
|    std                  | 0.43        |
|    value_loss           | 8.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | -43.1       |
| time/                   |             |
|    fps                  | 2193        |
|    iterations           | 90          |
|    time_elapsed         | 336         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.014478678 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.92        |
|    n_updates            | 3340        |
|    policy_gradient_loss | -0.00723    |
|    std                  | 0.43        |
|    value_loss           | 9.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 185         |
|    ep_rew_mean          | -50.4       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 91          |
|    time_elapsed         | 339         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.017764086 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.58        |
|    n_updates            | 3350        |
|    policy_gradient_loss | -0.00431    |
|    std                  | 0.43        |
|    value_loss           | 8.36        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 203        |
|    ep_rew_mean          | -58.5      |
| time/                   |            |
|    fps                  | 2198       |
|    iterations           | 92         |
|    time_elapsed         | 342        |
|    total_timesteps      | 753664     |
| train/                  |            |
|    approx_kl            | 0.01203547 |
|    clip_fraction        | 0.181      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.16      |
|    explained_variance   | 0.912      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.85       |
|    n_updates            | 3360       |
|    policy_gradient_loss | -0.0038    |
|    std                  | 0.424      |
|    value_loss           | 6.5        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 203         |
|    ep_rew_mean          | -58.9       |
| time/                   |             |
|    fps                  | 2200        |
|    iterations           | 93          |
|    time_elapsed         | 346         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.012813322 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.19        |
|    n_updates            | 3370        |
|    policy_gradient_loss | -0.00475    |
|    std                  | 0.423       |
|    value_loss           | 9.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | -56.5       |
| time/                   |             |
|    fps                  | 2200        |
|    iterations           | 94          |
|    time_elapsed         | 349         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.015830606 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.45        |
|    n_updates            | 3380        |
|    policy_gradient_loss | -0.00466    |
|    std                  | 0.426       |
|    value_loss           | 4.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | -60.3       |
| time/                   |             |
|    fps                  | 2203        |
|    iterations           | 95          |
|    time_elapsed         | 353         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.012813402 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.76        |
|    n_updates            | 3390        |
|    policy_gradient_loss | -0.00553    |
|    std                  | 0.428       |
|    value_loss           | 6.93        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | -45.7      |
| time/                   |            |
|    fps                  | 2205       |
|    iterations           | 96         |
|    time_elapsed         | 356        |
|    total_timesteps      | 786432     |
| train/                  |            |
|    approx_kl            | 0.01699239 |
|    clip_fraction        | 0.188      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.2       |
|    explained_variance   | 0.945      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.02       |
|    n_updates            | 3400       |
|    policy_gradient_loss | -0.0046    |
|    std                  | 0.431      |
|    value_loss           | 4.56       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -42.1       |
| time/                   |             |
|    fps                  | 2207        |
|    iterations           | 97          |
|    time_elapsed         | 360         |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.016803563 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.42        |
|    n_updates            | 3410        |
|    policy_gradient_loss | -0.00597    |
|    std                  | 0.431       |
|    value_loss           | 6.27        |
-----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v23\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.10 pick_success_rate=0.30 mean_reward=-154.10 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v23\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -41.4       |
| time/                   |             |
|    fps                  | 2132        |
|    iterations           | 98          |
|    time_elapsed         | 376         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.015218461 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.17        |
|    n_updates            | 3420        |
|    policy_gradient_loss | -0.00368    |
|    std                  | 0.431       |
|    value_loss           | 3.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -54.9       |
| time/                   |             |
|    fps                  | 2135        |
|    iterations           | 99          |
|    time_elapsed         | 379         |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.010559478 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.62        |
|    n_updates            | 3430        |
|    policy_gradient_loss | -0.00701    |
|    std                  | 0.43        |
|    value_loss           | 6.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 198         |
|    ep_rew_mean          | -57.7       |
| time/                   |             |
|    fps                  | 2138        |
|    iterations           | 100         |
|    time_elapsed         | 383         |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.013517385 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.2         |
