Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v23/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\logs\pp_v24_1
---------------------------------
| rollout/           |          |
|    n_updates            | 5490        |
|    policy_gradient_loss | 0.00342     |
|    std                  | 0.314       |
|    value_loss           | 8.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | -26.2       |
| time/                   |             |
|    fps                  | 2148        |
|    iterations           | 61          |
|    time_elapsed         | 232         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.025538001 |
|    clip_fraction        | 0.303       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.755      |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.22        |
|    n_updates            | 5500        |
|    policy_gradient_loss | -0.00193    |
|    std                  | 0.312       |
|    value_loss           | 9.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -25.2       |
| time/                   |             |
|    fps                  | 2151        |
|    iterations           | 62          |
|    time_elapsed         | 236         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.028522937 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.749      |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.95        |
|    n_updates            | 5510        |
|    policy_gradient_loss | -0.00731    |
|    std                  | 0.312       |
|    value_loss           | 16.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | -29.9       |
| time/                   |             |
|    fps                  | 2154        |
|    iterations           | 63          |
|    time_elapsed         | 239         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.025429623 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.761      |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.06        |
|    n_updates            | 5520        |
|    policy_gradient_loss | -0.00281    |
|    std                  | 0.314       |
|    value_loss           | 9.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | -24         |
| time/                   |             |
|    fps                  | 2159        |
|    iterations           | 64          |
|    time_elapsed         | 242         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.020216476 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.761      |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.94        |
|    n_updates            | 5530        |
|    policy_gradient_loss | -0.00405    |
|    std                  | 0.313       |
|    value_loss           | 13          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | -27.5      |
| time/                   |            |
|    fps                  | 2163       |
|    iterations           | 65         |
|    time_elapsed         | 246        |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.01604178 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.746     |
|    explained_variance   | 0.919      |
|    learning_rate        | 0.0003     |
|    loss                 | 7.34       |
|    n_updates            | 5540       |
|    policy_gradient_loss | -0.00593   |
|    std                  | 0.312      |
|    value_loss           | 14.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -27.3       |
| time/                   |             |
|    fps                  | 2168        |
|    iterations           | 66          |
|    time_elapsed         | 249         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.029055806 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.743      |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.29        |
|    n_updates            | 5550        |
|    policy_gradient_loss | -0.00197    |
|    std                  | 0.314       |
|    value_loss           | 8.48        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -37.8      |
| time/                   |            |
|    fps                  | 2170       |
|    iterations           | 67         |
|    time_elapsed         | 252        |
|    total_timesteps      | 548864     |
| train/                  |            |
|    approx_kl            | 0.01951122 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.767     |
|    explained_variance   | 0.941      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.9        |
|    n_updates            | 5560       |
|    policy_gradient_loss | -0.0033    |
|    std                  | 0.315      |
|    value_loss           | 10.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | -37.2       |
| time/                   |             |
|    fps                  | 2173        |
|    iterations           | 68          |
|    time_elapsed         | 256         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.022248574 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.767      |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.1        |
|    n_updates            | 5570        |
|    policy_gradient_loss | -0.00452    |
|    std                  | 0.314       |
|    value_loss           | 11.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 165        |
|    ep_rew_mean          | -30.8      |
| time/                   |            |
|    fps                  | 2174       |
|    iterations           | 69         |
|    time_elapsed         | 259        |
|    total_timesteps      | 565248     |
| train/                  |            |
|    approx_kl            | 0.03432552 |
|    clip_fraction        | 0.262      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.759     |
|    explained_variance   | 0.908      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.7        |
|    n_updates            | 5580       |
|    policy_gradient_loss | -0.00234   |
|    std                  | 0.313      |
|    value_loss           | 8.71       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -28.7       |
| time/                   |             |
|    fps                  | 2179        |
|    iterations           | 70          |
|    time_elapsed         | 263         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.022325965 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.742      |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.12        |
|    n_updates            | 5590        |
|    policy_gradient_loss | -0.00698    |
|    std                  | 0.312       |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -27         |
| time/                   |             |
|    fps                  | 2183        |
|    iterations           | 71          |
|    time_elapsed         | 266         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.023117138 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.749      |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 3.35        |
|    n_updates            | 5600        |
|    policy_gradient_loss | -0.00438    |
|    std                  | 0.313       |
|    value_loss           | 7.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | -29.9       |
| time/                   |             |
|    fps                  | 2185        |
|    iterations           | 72          |
|    time_elapsed         | 269         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.031386368 |
|    clip_fraction        | 0.312       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.764      |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.16        |
|    n_updates            | 5610        |
|    policy_gradient_loss | -0.000739   |
|    std                  | 0.315       |
|    value_loss           | 5.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | -27.6       |
| time/                   |             |
|    fps                  | 2185        |
|    iterations           | 73          |
|    time_elapsed         | 273         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.016521141 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.767      |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.96        |
|    n_updates            | 5620        |
|    policy_gradient_loss | -0.00654    |
|    std                  | 0.315       |
|    value_loss           | 14.6        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.10 pick_success_rate=0.20 mean_reward=-192.40 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -23.6       |
| time/                   |             |
|    fps                  | 2122        |
|    iterations           | 74          |
|    time_elapsed         | 285         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.023043932 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.762      |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.6         |
|    n_updates            | 5630        |
|    policy_gradient_loss | -0.00511    |
|    std                  | 0.315       |
|    value_loss           | 9.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | -14.8       |
| time/                   |             |
|    fps                  | 2124        |
|    iterations           | 75          |
|    time_elapsed         | 289         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.021214139 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.754      |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.99        |
|    n_updates            | 5640        |
|    policy_gradient_loss | -0.00862    |
|    std                  | 0.314       |
|    value_loss           | 14          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -27.1       |
| time/                   |             |
|    fps                  | 2129        |
|    iterations           | 76          |
|    time_elapsed         | 292         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.017210782 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.748      |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.32        |
|    n_updates            | 5650        |
|    policy_gradient_loss | -0.00859    |
|    std                  | 0.316       |
|    value_loss           | 11.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -23.4       |
| time/                   |             |
|    fps                  | 2133        |
|    iterations           | 77          |
|    time_elapsed         | 295         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.036918517 |
|    clip_fraction        | 0.272       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.775      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.89        |
|    n_updates            | 5660        |
|    policy_gradient_loss | -0.00483    |
|    std                  | 0.318       |
|    value_loss           | 6.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | -11.2       |
| time/                   |             |
|    fps                  | 2136        |
|    iterations           | 78          |
|    time_elapsed         | 299         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.015327558 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.782      |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.6        |
|    n_updates            | 5670        |
|    policy_gradient_loss | -0.00604    |
|    std                  | 0.317       |
|    value_loss           | 16.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -30.6       |
| time/                   |             |
|    fps                  | 2138        |
|    iterations           | 79          |
|    time_elapsed         | 302         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.028522003 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.769      |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.23        |
|    n_updates            | 5680        |
|    policy_gradient_loss | 0.00424     |
|    std                  | 0.317       |
|    value_loss           | 4.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | -38.2       |
| time/                   |             |
|    fps                  | 2140        |
|    iterations           | 80          |
|    time_elapsed         | 306         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.016755369 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.769      |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.02        |
|    n_updates            | 5690        |
|    policy_gradient_loss | -0.00718    |
|    std                  | 0.317       |
|    value_loss           | 9.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | -28.1       |
| time/                   |             |
|    fps                  | 2144        |
|    iterations           | 81          |
|    time_elapsed         | 309         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.022854961 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.764      |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78        |
|    n_updates            | 5700        |
|    policy_gradient_loss | -0.0031     |
|    std                  | 0.316       |
|    value_loss           | 4.46        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 181        |
|    ep_rew_mean          | -32.7      |
| time/                   |            |
|    fps                  | 2148       |
|    iterations           | 82         |
|    time_elapsed         | 312        |
|    total_timesteps      | 671744     |
| train/                  |            |
|    approx_kl            | 0.02211133 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.747     |
|    explained_variance   | 0.968      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.87       |
|    n_updates            | 5710       |
|    policy_gradient_loss | -0.00678   |
|    std                  | 0.315      |
|    value_loss           | 5.43       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | -17.2       |
| time/                   |             |
|    fps                  | 2149        |
|    iterations           | 83          |
|    time_elapsed         | 316         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.026776118 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.74       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.56        |
|    n_updates            | 5720        |
|    policy_gradient_loss | -0.00522    |
|    std                  | 0.315       |
|    value_loss           | 7.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 136        |
|    ep_rew_mean          | -17.7      |
| time/                   |            |
|    fps                  | 2151       |
|    iterations           | 84         |
|    time_elapsed         | 319        |
|    total_timesteps      | 688128     |
| train/                  |            |
|    approx_kl            | 0.01781753 |
|    clip_fraction        | 0.228      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.734     |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.71       |
|    n_updates            | 5730       |
|    policy_gradient_loss | -0.00469   |
|    std                  | 0.315      |
|    value_loss           | 12.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | -34.2       |
| time/                   |             |
|    fps                  | 2152        |
|    iterations           | 85          |
|    time_elapsed         | 323         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.028744385 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.729      |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 2           |
|    n_updates            | 5740        |
|    policy_gradient_loss | -0.00457    |
|    std                  | 0.314       |
|    value_loss           | 4.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | -22.7       |
| time/                   |             |
|    fps                  | 2156        |
|    iterations           | 86          |
|    time_elapsed         | 326         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.026951011 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.715      |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.79        |
|    n_updates            | 5750        |
|    policy_gradient_loss | -0.00402    |
|    std                  | 0.312       |
|    value_loss           | 6.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -16.1       |
| time/                   |             |
|    fps                  | 2159        |
|    iterations           | 87          |
|    time_elapsed         | 330         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.016664822 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.706      |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.94        |
|    n_updates            | 5760        |
|    policy_gradient_loss | -0.00742    |
|    std                  | 0.311       |
|    value_loss           | 12.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | -18.5      |
| time/                   |            |
|    fps                  | 2161       |
|    iterations           | 88         |
|    time_elapsed         | 333        |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.02786718 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.684     |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 4          |
|    n_updates            | 5770       |
|    policy_gradient_loss | -0.00577   |
|    std                  | 0.309      |
|    value_loss           | 10.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | -29.7       |
| time/                   |             |
|    fps                  | 2162        |
|    iterations           | 89          |
|    time_elapsed         | 337         |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.023239397 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.681      |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.68        |
|    n_updates            | 5780        |
|    policy_gradient_loss | -0.0059     |
|    std                  | 0.311       |
|    value_loss           | 9.93        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 205        |
|    ep_rew_mean          | -42.4      |
| time/                   |            |
|    fps                  | 2163       |
|    iterations           | 90         |
|    time_elapsed         | 340        |
|    total_timesteps      | 737280     |
| train/                  |            |
|    approx_kl            | 0.04778428 |
|    clip_fraction        | 0.423      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.68      |
|    explained_variance   | 0.936      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.16       |
|    n_updates            | 5790       |
|    policy_gradient_loss | 0.00401    |
|    std                  | 0.308      |
|    value_loss           | 4.88       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -38.1       |
| time/                   |             |
|    fps                  | 2166        |
|    iterations           | 91          |
|    time_elapsed         | 344         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.020459395 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.672      |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.71        |
|    n_updates            | 5800        |
|    policy_gradient_loss | -0.00571    |
|    std                  | 0.308       |
|    value_loss           | 8.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -20.7       |
| time/                   |             |
|    fps                  | 2169        |
|    iterations           | 92          |
|    time_elapsed         | 347         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.021426847 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.678      |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.62        |
|    n_updates            | 5810        |
|    policy_gradient_loss | -0.0058     |
|    std                  | 0.309       |
|    value_loss           | 8.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | -16         |
| time/                   |             |
|    fps                  | 2169        |
|    iterations           | 93          |
|    time_elapsed         | 351         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.017391939 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.691      |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.61        |
|    n_updates            | 5820        |
|    policy_gradient_loss | -0.00876    |
|    std                  | 0.31        |
|    value_loss           | 13.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -24.2       |
| time/                   |             |
|    fps                  | 2170        |
|    iterations           | 94          |
|    time_elapsed         | 354         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.015502116 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.691      |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.6         |
|    n_updates            | 5830        |
|    policy_gradient_loss | -0.00566    |
|    std                  | 0.308       |
|    value_loss           | 10.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -28         |
| time/                   |             |
|    fps                  | 2171        |
|    iterations           | 95          |
|    time_elapsed         | 358         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.025720648 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.683      |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.84        |
|    n_updates            | 5840        |
|    policy_gradient_loss | -0.00562    |
|    std                  | 0.31        |
|    value_loss           | 6.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | -14.3       |
| time/                   |             |
|    fps                  | 2175        |
|    iterations           | 96          |
|    time_elapsed         | 361         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.025819886 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.688      |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.09        |
|    n_updates            | 5850        |
|    policy_gradient_loss | -0.0062     |
|    std                  | 0.31        |
|    value_loss           | 9.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | -21.4       |
| time/                   |             |
|    fps                  | 2178        |
|    iterations           | 97          |
|    time_elapsed         | 364         |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.023812825 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.678      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.92        |
|    n_updates            | 5860        |
|    policy_gradient_loss | -0.00822    |
|    std                  | 0.308       |
|    value_loss           | 11.6        |
-----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.30 pick_success_rate=0.30 mean_reward=-155.03 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -29.5       |
| time/                   |             |
|    fps                  | 2116        |
|    iterations           | 98          |
|    time_elapsed         | 379         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.018967792 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.674      |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.14        |
|    n_updates            | 5870        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.31        |
|    value_loss           | 13.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 202        |
|    ep_rew_mean          | -43        |
| time/                   |            |
|    fps                  | 2117       |
|    iterations           | 99         |
|    time_elapsed         | 382        |
|    total_timesteps      | 811008     |
| train/                  |            |
|    approx_kl            | 0.03846147 |
|    clip_fraction        | 0.279      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.685     |
|    explained_variance   | 0.935      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.14       |
|    n_updates            | 5880       |
|    policy_gradient_loss | -0.0027    |
|    std                  | 0.31       |
|    value_loss           | 6.15       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 194        |
|    ep_rew_mean          | -37.3      |
| time/                   |            |
|    fps                  | 2119       |
|    iterations           | 100        |
|    time_elapsed         | 386        |
|    total_timesteps      | 819200     |
| train/                  |            |
|    approx_kl            | 0.04068441 |
|    clip_fraction        | 0.262      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.689     |
|    explained_variance   | 0.947      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.33       |
|    n_updates            | 5890       |
|    policy_gradient_loss | -0.00315   |
|    std                  | 0.311      |
|    value_loss           | 7.32       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -29.5       |
| time/                   |             |
|    fps                  | 2122        |
|    iterations           | 101         |
|    time_elapsed         | 389         |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.020447664 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.687      |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.13        |
|    n_updates            | 5900        |
|    policy_gradient_loss | -0.0052     |
|    std                  | 0.311       |
|    value_loss           | 11.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | -32.2       |
| time/                   |             |
|    fps                  | 2126        |
|    iterations           | 102         |
|    time_elapsed         | 392         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.051539958 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.688      |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.1         |
|    n_updates            | 5910        |
|    policy_gradient_loss | -4.01e-05   |
|    std                  | 0.313       |
|    value_loss           | 3.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | -35.6       |
| time/                   |             |
|    fps                  | 2128        |
|    iterations           | 103         |
|    time_elapsed         | 396         |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.016323285 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.708      |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.73        |
|    n_updates            | 5920        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.314       |
|    value_loss           | 11.7        |
-----------------------------------------
