Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v24/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\logs\pp_v25_1
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00766    |
|    std                  | 0.33        |
|    value_loss           | 11.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 153         |
|    ep_rew_mean          | -22.6       |
| time/                   |             |
|    fps                  | 2195        |
|    iterations           | 64          |
|    time_elapsed         | 238         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.029193655 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.807      |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.22        |
|    n_updates            | 7980        |
|    policy_gradient_loss | -0.00528    |
|    std                  | 0.329       |
|    value_loss           | 6.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -27.2       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 65          |
|    time_elapsed         | 242         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.022935826 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.817      |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.25        |
|    n_updates            | 7990        |
|    policy_gradient_loss | -0.00722    |
|    std                  | 0.33        |
|    value_loss           | 7.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -23.7       |
| time/                   |             |
|    fps                  | 2200        |
|    iterations           | 66          |
|    time_elapsed         | 245         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.020800289 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.817      |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.05        |
|    n_updates            | 8000        |
|    policy_gradient_loss | -0.007      |
|    std                  | 0.33        |
|    value_loss           | 13          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -25.1       |
| time/                   |             |
|    fps                  | 2204        |
|    iterations           | 67          |
|    time_elapsed         | 249         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.038116638 |
|    clip_fraction        | 0.3         |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.811      |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.55        |
|    n_updates            | 8010        |
|    policy_gradient_loss | -0.0039     |
|    std                  | 0.329       |
|    value_loss           | 5           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | -19.9       |
| time/                   |             |
|    fps                  | 2207        |
|    iterations           | 68          |
|    time_elapsed         | 252         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.024685364 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.795      |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.78        |
|    n_updates            | 8020        |
|    policy_gradient_loss | -0.00692    |
|    std                  | 0.327       |
|    value_loss           | 9.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -22.1       |
| time/                   |             |
|    fps                  | 2208        |
|    iterations           | 69          |
|    time_elapsed         | 255         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.018027302 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.793      |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.57        |
|    n_updates            | 8030        |
|    policy_gradient_loss | -0.00759    |
|    std                  | 0.327       |
|    value_loss           | 11.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -22.2       |
| time/                   |             |
|    fps                  | 2209        |
|    iterations           | 70          |
|    time_elapsed         | 259         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.041447684 |
|    clip_fraction        | 0.335       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.791      |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.48        |
|    n_updates            | 8040        |
|    policy_gradient_loss | 0.00236     |
|    std                  | 0.327       |
|    value_loss           | 5.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -12.7       |
| time/                   |             |
|    fps                  | 2211        |
|    iterations           | 71          |
|    time_elapsed         | 263         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.015319872 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.79       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.97        |
|    n_updates            | 8050        |
|    policy_gradient_loss | -0.0083     |
|    std                  | 0.327       |
|    value_loss           | 14.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -28.7       |
| time/                   |             |
|    fps                  | 2216        |
|    iterations           | 72          |
|    time_elapsed         | 266         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.017367745 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.783      |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.58        |
|    n_updates            | 8060        |
|    policy_gradient_loss | -0.00918    |
|    std                  | 0.326       |
|    value_loss           | 16.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -34         |
| time/                   |             |
|    fps                  | 2220        |
|    iterations           | 73          |
|    time_elapsed         | 269         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.025175937 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.775      |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.41        |
|    n_updates            | 8070        |
|    policy_gradient_loss | -0.00887    |
|    std                  | 0.326       |
|    value_loss           | 13.4        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.40 pick_success_rate=0.60 mean_reward=-124.44 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -19.9       |
| time/                   |             |
|    fps                  | 2173        |
|    iterations           | 74          |
|    time_elapsed         | 278         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.019312782 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.773      |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.2        |
|    n_updates            | 8080        |
|    policy_gradient_loss | -0.00824    |
|    std                  | 0.327       |
|    value_loss           | 15.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 181         |
|    ep_rew_mean          | -32.3       |
| time/                   |             |
|    fps                  | 2178        |
|    iterations           | 75          |
|    time_elapsed         | 282         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.023043633 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.763      |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.16        |
|    n_updates            | 8090        |
|    policy_gradient_loss | -0.00784    |
|    std                  | 0.325       |
|    value_loss           | 15.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -38.1       |
| time/                   |             |
|    fps                  | 2181        |
|    iterations           | 76          |
|    time_elapsed         | 285         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.034794144 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.752      |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.23        |
|    n_updates            | 8100        |
|    policy_gradient_loss | -0.00779    |
|    std                  | 0.324       |
|    value_loss           | 9.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | -26.8       |
| time/                   |             |
|    fps                  | 2181        |
|    iterations           | 77          |
|    time_elapsed         | 289         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.039067578 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.743      |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.83        |
|    n_updates            | 8110        |
|    policy_gradient_loss | -0.00228    |
|    std                  | 0.324       |
|    value_loss           | 5.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | -15.8       |
| time/                   |             |
|    fps                  | 2182        |
|    iterations           | 78          |
|    time_elapsed         | 292         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.019473627 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.726      |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 6.32        |
|    n_updates            | 8120        |
|    policy_gradient_loss | -0.00787    |
|    std                  | 0.322       |
|    value_loss           | 13          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -12.1       |
| time/                   |             |
|    fps                  | 2187        |
|    iterations           | 79          |
|    time_elapsed         | 295         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.018008756 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.713      |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.04        |
|    n_updates            | 8130        |
|    policy_gradient_loss | -0.00883    |
|    std                  | 0.322       |
|    value_loss           | 19          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | -22.2       |
| time/                   |             |
|    fps                  | 2191        |
|    iterations           | 80          |
|    time_elapsed         | 299         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.027154211 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.695      |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.29        |
|    n_updates            | 8140        |
|    policy_gradient_loss | -0.00793    |
|    std                  | 0.32        |
|    value_loss           | 9.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 181         |
|    ep_rew_mean          | -31.7       |
| time/                   |             |
|    fps                  | 2191        |
|    iterations           | 81          |
|    time_elapsed         | 302         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.032671906 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.674      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.6         |
|    n_updates            | 8150        |
|    policy_gradient_loss | -0.00461    |
|    std                  | 0.318       |
|    value_loss           | 7.93        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 181        |
|    ep_rew_mean          | -32.1      |
| time/                   |            |
|    fps                  | 2191       |
|    iterations           | 82         |
|    time_elapsed         | 306        |
|    total_timesteps      | 671744     |
| train/                  |            |
|    approx_kl            | 0.03725148 |
|    clip_fraction        | 0.379      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.686     |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.998      |
|    n_updates            | 8160       |
|    policy_gradient_loss | 0.00198    |
|    std                  | 0.319      |
|    value_loss           | 2.43       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | -20.1       |
| time/                   |             |
|    fps                  | 2192        |
|    iterations           | 83          |
|    time_elapsed         | 310         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.015942166 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.682      |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.49        |
|    n_updates            | 8170        |
|    policy_gradient_loss | -0.00986    |
|    std                  | 0.318       |
|    value_loss           | 15.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -29.1       |
| time/                   |             |
|    fps                  | 2196        |
|    iterations           | 84          |
|    time_elapsed         | 313         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.024189748 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.658      |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.33        |
|    n_updates            | 8180        |
|    policy_gradient_loss | -0.00951    |
|    std                  | 0.316       |
|    value_loss           | 9.75        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 201        |
|    ep_rew_mean          | -39.2      |
| time/                   |            |
|    fps                  | 2200       |
|    iterations           | 85         |
|    time_elapsed         | 316        |
|    total_timesteps      | 696320     |
| train/                  |            |
|    approx_kl            | 0.07030307 |
|    clip_fraction        | 0.328      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.646     |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.574      |
|    n_updates            | 8190       |
|    policy_gradient_loss | -0.00478   |
|    std                  | 0.316      |
|    value_loss           | 4.1        |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 199       |
|    ep_rew_mean          | -37.6     |
| time/                   |           |
|    fps                  | 2201      |
|    iterations           | 86        |
|    time_elapsed         | 319       |
|    total_timesteps      | 704512    |
| train/                  |           |
|    approx_kl            | 0.0329217 |
|    clip_fraction        | 0.323     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.664    |
|    explained_variance   | 0.964     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.445     |
|    n_updates            | 8200      |
|    policy_gradient_loss | -0.00143  |
|    std                  | 0.317     |
|    value_loss           | 2.49      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -27.4       |
| time/                   |             |
|    fps                  | 2202        |
|    iterations           | 87          |
|    time_elapsed         | 323         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.016587652 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.669      |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 4.87        |
|    n_updates            | 8210        |
|    policy_gradient_loss | -0.00788    |
|    std                  | 0.318       |
|    value_loss           | 10.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 137        |
|    ep_rew_mean          | -19.9      |
| time/                   |            |
|    fps                  | 2205       |
|    iterations           | 88         |
|    time_elapsed         | 326        |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.01827323 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.668     |
|    explained_variance   | 0.939      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.93       |
|    n_updates            | 8220       |
|    policy_gradient_loss | -0.00639   |
|    std                  | 0.318      |
|    value_loss           | 9.8        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | -9.17       |
| time/                   |             |
|    fps                  | 2207        |
|    iterations           | 89          |
|    time_elapsed         | 330         |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.020191781 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.678      |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.15        |
|    n_updates            | 8230        |
|    policy_gradient_loss | -0.0094     |
|    std                  | 0.32        |
|    value_loss           | 11.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -15.3       |
| time/                   |             |
|    fps                  | 2209        |
|    iterations           | 90          |
|    time_elapsed         | 333         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.021708116 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.671      |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.29        |
|    n_updates            | 8240        |
|    policy_gradient_loss | -0.0052     |
|    std                  | 0.317       |
|    value_loss           | 8.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -25.4       |
| time/                   |             |
|    fps                  | 2211        |
|    iterations           | 91          |
|    time_elapsed         | 337         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.019075342 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.656      |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.21        |
|    n_updates            | 8250        |
|    policy_gradient_loss | -0.00998    |
|    std                  | 0.317       |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | -14.8       |
| time/                   |             |
|    fps                  | 2211        |
|    iterations           | 92          |
|    time_elapsed         | 340         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.018043391 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.651      |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.85        |
|    n_updates            | 8260        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.316       |
|    value_loss           | 18.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | -13.5       |
| time/                   |             |
|    fps                  | 2214        |
|    iterations           | 93          |
|    time_elapsed         | 344         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.032924756 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.653      |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.79        |
|    n_updates            | 8270        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.317       |
|    value_loss           | 9.52        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 158        |
|    ep_rew_mean          | -23.3      |
| time/                   |            |
|    fps                  | 2217       |
|    iterations           | 94         |
|    time_elapsed         | 347        |
|    total_timesteps      | 770048     |
| train/                  |            |
|    approx_kl            | 0.02439312 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.679     |
|    explained_variance   | 0.932      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.1        |
|    n_updates            | 8280       |
|    policy_gradient_loss | -0.00718   |
|    std                  | 0.319      |
|    value_loss           | 9.09       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 181         |
|    ep_rew_mean          | -29.3       |
| time/                   |             |
|    fps                  | 2220        |
|    iterations           | 95          |
|    time_elapsed         | 350         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.020718616 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.703      |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.77        |
|    n_updates            | 8290        |
|    policy_gradient_loss | -0.00616    |
|    std                  | 0.321       |
|    value_loss           | 6.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 215         |
|    ep_rew_mean          | -41.1       |
| time/                   |             |
|    fps                  | 2221        |
|    iterations           | 96          |
|    time_elapsed         | 354         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.031657122 |
|    clip_fraction        | 0.309       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.703      |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.49        |
|    n_updates            | 8300        |
|    policy_gradient_loss | -0.00159    |
|    std                  | 0.318       |
|    value_loss           | 7.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -38.4       |
| time/                   |             |
|    fps                  | 2221        |
|    iterations           | 97          |
|    time_elapsed         | 357         |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.030252047 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.688      |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.77        |
|    n_updates            | 8310        |
|    policy_gradient_loss | -0.00442    |
|    std                  | 0.317       |
|    value_loss           | 5.11        |
-----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.40 pick_success_rate=0.60 mean_reward=-126.17 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | -37.5       |
| time/                   |             |
|    fps                  | 2175        |
|    iterations           | 98          |
|    time_elapsed         | 369         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.021422088 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.693      |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 8320        |
|    policy_gradient_loss | -0.000894   |
|    std                  | 0.319       |
|    value_loss           | 2.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -28.6       |
| time/                   |             |
|    fps                  | 2178        |
|    iterations           | 99          |
|    time_elapsed         | 372         |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.016702259 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.684      |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.11        |
|    n_updates            | 8330        |
|    policy_gradient_loss | -0.0129     |
|    std                  | 0.316       |
|    value_loss           | 13.7        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 145        |
|    ep_rew_mean          | -19.7      |
| time/                   |            |
|    fps                  | 2181       |
|    iterations           | 100        |
|    time_elapsed         | 375        |
|    total_timesteps      | 819200     |
| train/                  |            |
|    approx_kl            | 0.03217883 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.679     |
|    explained_variance   | 0.934      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.56       |
|    n_updates            | 8340       |
|    policy_gradient_loss | -0.0079    |
|    std                  | 0.317      |
|    value_loss           | 8.07       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 2183        |
|    iterations           | 101         |
|    time_elapsed         | 378         |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.025258679 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.677      |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.76        |
|    n_updates            | 8350        |
|    policy_gradient_loss | -0.00751    |
|    std                  | 0.316       |
|    value_loss           | 15.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | -24.6      |
| time/                   |            |
|    fps                  | 2184       |
|    iterations           | 102        |
|    time_elapsed         | 382        |
|    total_timesteps      | 835584     |
| train/                  |            |
|    approx_kl            | 0.02305696 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.652     |
|    explained_variance   | 0.939      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.65       |
|    n_updates            | 8360       |
|    policy_gradient_loss | -0.00852   |
|    std                  | 0.314      |
|    value_loss           | 11.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | -36.1       |
| time/                   |             |
|    fps                  | 2185        |
|    iterations           | 103         |
|    time_elapsed         | 386         |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.018192114 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.654      |
|    explained_variance   | 0.912       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.94        |
|    n_updates            | 8370        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.315       |
|    value_loss           | 13.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | -35.4       |
| time/                   |             |
|    fps                  | 2188        |
|    iterations           | 104         |
|    time_elapsed         | 389         |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.033035442 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.66       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.07        |
|    n_updates            | 8380        |
|    policy_gradient_loss | -0.00568    |
|    std                  | 0.315       |
|    value_loss           | 7.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | -29.5       |
| time/                   |             |
|    fps                  | 2190        |
|    iterations           | 105         |
|    time_elapsed         | 392         |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.021904374 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.644      |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.31        |
|    n_updates            | 8390        |
|    policy_gradient_loss | -0.00997    |
|    std                  | 0.314       |
|    value_loss           | 12.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | -19         |
| time/                   |             |
|    fps                  | 2191        |
|    iterations           | 106         |
|    time_elapsed         | 396         |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.022101894 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.629      |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 6.37        |
|    n_updates            | 8400        |
|    policy_gradient_loss | -0.00837    |
|    std                  | 0.314       |
|    value_loss           | 9.51        |
-----------------------------------------
-----------------------------------------
