Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v13/checkpoints/ckpt_1600000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v14\logs\pp_v14_1
---------------------------------
| rollout/           |          |
|    iterations           | 52          |
|    time_elapsed         | 462         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.013577798 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.514       |
|    n_updates            | 13180       |
|    policy_gradient_loss | -0.00319    |
|    std                  | 0.454       |
|    value_loss           | 4.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 324         |
|    ep_rew_mean          | -78.5       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 53          |
|    time_elapsed         | 470         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.013750746 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.854       |
|    n_updates            | 13190       |
|    policy_gradient_loss | 0.00134     |
|    std                  | 0.451       |
|    value_loss           | 3.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | -83.4       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 54          |
|    time_elapsed         | 478         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.018301439 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.543       |
|    n_updates            | 13200       |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.451       |
|    value_loss           | 2.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 324         |
|    ep_rew_mean          | -77         |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 55          |
|    time_elapsed         | 486         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.018503882 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.113       |
|    n_updates            | 13210       |
|    policy_gradient_loss | -0.00319    |
|    std                  | 0.448       |
|    value_loss           | 2.89        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 313        |
|    ep_rew_mean          | -69.6      |
| time/                   |            |
|    fps                  | 926        |
|    iterations           | 56         |
|    time_elapsed         | 495        |
|    total_timesteps      | 458752     |
| train/                  |            |
|    approx_kl            | 0.01889017 |
|    clip_fraction        | 0.171      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.33      |
|    explained_variance   | 0.94       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.771      |
|    n_updates            | 13220      |
|    policy_gradient_loss | -0.00495   |
|    std                  | 0.446      |
|    value_loss           | 7.83       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | -80         |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 57          |
|    time_elapsed         | 503         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.019567352 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.952       |
|    n_updates            | 13230       |
|    policy_gradient_loss | -0.000801   |
|    std                  | 0.444       |
|    value_loss           | 3.79        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 320        |
|    ep_rew_mean          | -70.5      |
| time/                   |            |
|    fps                  | 929        |
|    iterations           | 58         |
|    time_elapsed         | 511        |
|    total_timesteps      | 475136     |
| train/                  |            |
|    approx_kl            | 0.02152084 |
|    clip_fraction        | 0.213      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.31      |
|    explained_variance   | 0.972      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.923      |
|    n_updates            | 13240      |
|    policy_gradient_loss | -0.000173  |
|    std                  | 0.446      |
|    value_loss           | 2.79       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | -81.2       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 59          |
|    time_elapsed         | 519         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.013682905 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.43        |
|    n_updates            | 13250       |
|    policy_gradient_loss | -0.0039     |
|    std                  | 0.446       |
|    value_loss           | 5.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | -87.4       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 60          |
|    time_elapsed         | 527         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.013855513 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.26        |
|    n_updates            | 13260       |
|    policy_gradient_loss | -0.000583   |
|    std                  | 0.449       |
|    value_loss           | 5.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 313         |
|    ep_rew_mean          | -64.4       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 61          |
|    time_elapsed         | 536         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.020700697 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.45        |
|    n_updates            | 13270       |
|    policy_gradient_loss | -0.00107    |
|    std                  | 0.451       |
|    value_loss           | 2.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 319         |
|    ep_rew_mean          | -73.1       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 62          |
|    time_elapsed         | 544         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.012963498 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.29        |
|    n_updates            | 13280       |
|    policy_gradient_loss | -0.00375    |
|    std                  | 0.451       |
|    value_loss           | 6.39        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 297        |
|    ep_rew_mean          | -65.4      |
| time/                   |            |
|    fps                  | 932        |
|    iterations           | 63         |
|    time_elapsed         | 553        |
|    total_timesteps      | 516096     |
| train/                  |            |
|    approx_kl            | 0.02196829 |
|    clip_fraction        | 0.213      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.961      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.92       |
|    n_updates            | 13290      |
|    policy_gradient_loss | -0.00431   |
|    std                  | 0.453      |
|    value_loss           | 4.3        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 303        |
|    ep_rew_mean          | -61.4      |
| time/                   |            |
|    fps                  | 933        |
|    iterations           | 64         |
|    time_elapsed         | 561        |
|    total_timesteps      | 524288     |
| train/                  |            |
|    approx_kl            | 0.02664364 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.414      |
|    n_updates            | 13300      |
|    policy_gradient_loss | -0.00569   |
|    std                  | 0.453      |
|    value_loss           | 2.51       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 319        |
|    ep_rew_mean          | -71.2      |
| time/                   |            |
|    fps                  | 934        |
|    iterations           | 65         |
|    time_elapsed         | 569        |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.02380759 |
|    clip_fraction        | 0.216      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.95       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.645      |
|    n_updates            | 13310      |
|    policy_gradient_loss | -0.00159   |
|    std                  | 0.453      |
|    value_loss           | 3.9        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | -74.1       |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 66          |
|    time_elapsed         | 578         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.016429663 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.424       |
|    n_updates            | 13320       |
|    policy_gradient_loss | -0.000981   |
|    std                  | 0.457       |
|    value_loss           | 4.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | -83.4       |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 67          |
|    time_elapsed         | 586         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.020398354 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0713      |
|    n_updates            | 13330       |
|    policy_gradient_loss | -0.000243   |
|    std                  | 0.46        |
|    value_loss           | 2.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | -85.4       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 68          |
|    time_elapsed         | 594         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.018395795 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.2         |
|    n_updates            | 13340       |
|    policy_gradient_loss | -0.00832    |
|    std                  | 0.459       |
|    value_loss           | 6.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 319         |
|    ep_rew_mean          | -60.5       |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 69          |
|    time_elapsed         | 602         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.028803442 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.62        |
|    n_updates            | 13350       |
|    policy_gradient_loss | -0.00292    |
|    std                  | 0.455       |
|    value_loss           | 2.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | -80         |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 70          |
|    time_elapsed         | 611         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.014052352 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0816      |
|    n_updates            | 13360       |
|    policy_gradient_loss | 0.00136     |
|    std                  | 0.459       |
|    value_loss           | 1.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 342         |
|    ep_rew_mean          | -84.2       |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 71          |
|    time_elapsed         | 619         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.013695937 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.943       |
|    n_updates            | 13370       |
|    policy_gradient_loss | -0.00176    |
|    std                  | 0.463       |
|    value_loss           | 4.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 342         |
|    ep_rew_mean          | -87.8       |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 72          |
|    time_elapsed         | 627         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.015204053 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.2        |
|    n_updates            | 13380       |
|    policy_gradient_loss | -0.00554    |
|    std                  | 0.466       |
|    value_loss           | 7.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | -87.8       |
| time/                   |             |
|    fps                  | 940         |
|    iterations           | 73          |
|    time_elapsed         | 635         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.023822937 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.354       |
|    n_updates            | 13390       |
|    policy_gradient_loss | -0.00518    |
|    std                  | 0.468       |
|    value_loss           | 6.56        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.00 mean_reward=-134.74 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v14\dashboard.html
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 285        |
|    ep_rew_mean          | -64.3      |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 74         |
|    time_elapsed         | 655        |
|    total_timesteps      | 606208     |
| train/                  |            |
|    approx_kl            | 0.01829017 |
|    clip_fraction        | 0.2        |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.46      |
|    explained_variance   | 0.97       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.44       |
|    n_updates            | 13400      |
|    policy_gradient_loss | -0.00124   |
|    std                  | 0.469      |
|    value_loss           | 4.11       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 258         |
|    ep_rew_mean          | -42.9       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 75          |
|    time_elapsed         | 664         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.024905238 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.67        |
|    n_updates            | 13410       |
|    policy_gradient_loss | -0.00343    |
|    std                  | 0.469       |
|    value_loss           | 3.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 253         |
|    ep_rew_mean          | -41.6       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 76          |
|    time_elapsed         | 672         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.020732742 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.701       |
|    n_updates            | 13420       |
|    policy_gradient_loss | -0.00379    |
|    std                  | 0.464       |
|    value_loss           | 4.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 277         |
|    ep_rew_mean          | -50.9       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 77          |
|    time_elapsed         | 680         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.015630448 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.18        |
|    n_updates            | 13430       |
|    policy_gradient_loss | -0.00465    |
|    std                  | 0.463       |
|    value_loss           | 6.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 295         |
|    ep_rew_mean          | -55.2       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 78          |
|    time_elapsed         | 688         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.013817459 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.92        |
|    n_updates            | 13440       |
|    policy_gradient_loss | -0.00312    |
|    std                  | 0.465       |
|    value_loss           | 4.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 299         |
|    ep_rew_mean          | -57.1       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 79          |
|    time_elapsed         | 696         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.030287264 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.997       |
|    n_updates            | 13450       |
|    policy_gradient_loss | -0.00246    |
|    std                  | 0.471       |
|    value_loss           | 3.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 305         |
|    ep_rew_mean          | -52.6       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 80          |
|    time_elapsed         | 704         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.022348385 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.116       |
|    n_updates            | 13460       |
|    policy_gradient_loss | -0.00205    |
|    std                  | 0.469       |
|    value_loss           | 1.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 337         |
|    ep_rew_mean          | -69.1       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 81          |
|    time_elapsed         | 713         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.015469733 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.338       |
|    n_updates            | 13470       |
|    policy_gradient_loss | 7.07e-05    |
|    std                  | 0.466       |
|    value_loss           | 3.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | -70.5       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 82          |
|    time_elapsed         | 721         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.019705625 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.523       |
|    n_updates            | 13480       |
|    policy_gradient_loss | -0.00448    |
|    std                  | 0.465       |
|    value_loss           | 2.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 376         |
|    ep_rew_mean          | -75.8       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 83          |
|    time_elapsed         | 729         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.019624691 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19        |
|    n_updates            | 13490       |
|    policy_gradient_loss | -0.00132    |
|    std                  | 0.465       |
|    value_loss           | 1.72        |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 382      |
|    ep_rew_mean          | -87.2    |
| time/                   |          |
|    fps                  | 932      |
|    iterations           | 84       |
|    time_elapsed         | 738      |
|    total_timesteps      | 688128   |
| train/                  |          |
|    approx_kl            | 0.022624 |
|    clip_fraction        | 0.159    |
|    clip_range           | 0.2      |
|    entropy_loss         | -2.44    |
|    explained_variance   | 0.966    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.0604   |
|    n_updates            | 13500    |
|    policy_gradient_loss | -0.00139 |
|    std                  | 0.465    |
|    value_loss           | 0.919    |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 370         |
|    ep_rew_mean          | -86.7       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 85          |
|    time_elapsed         | 745         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.015483763 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.348       |
|    n_updates            | 13510       |
|    policy_gradient_loss | -0.00666    |
|    std                  | 0.466       |
|    value_loss           | 2.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 370         |
|    ep_rew_mean          | -91.1       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 86          |
|    time_elapsed         | 754         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.013412588 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.943       |
|    n_updates            | 13520       |
|    policy_gradient_loss | -0.00209    |
|    std                  | 0.467       |
|    value_loss           | 3.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | -88.9       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 87          |
|    time_elapsed         | 762         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.017671078 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.12        |
|    n_updates            | 13530       |
|    policy_gradient_loss | -0.00104    |
|    std                  | 0.465       |
|    value_loss           | 2.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | -95.5       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 88          |
|    time_elapsed         | 771         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.016341612 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.14        |
|    n_updates            | 13540       |
|    policy_gradient_loss | -0.00312    |
|    std                  | 0.466       |
|    value_loss           | 3.39        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 359        |
|    ep_rew_mean          | -91.5      |
| time/                   |            |
|    fps                  | 935        |
|    iterations           | 89         |
|    time_elapsed         | 779        |
|    total_timesteps      | 729088     |
| train/                  |            |
|    approx_kl            | 0.02013041 |
|    clip_fraction        | 0.192      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.42      |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.78       |
|    n_updates            | 13550      |
|    policy_gradient_loss | -0.00187   |
|    std                  | 0.464      |
|    value_loss           | 1.95       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 370        |
|    ep_rew_mean          | -85        |
| time/                   |            |
|    fps                  | 935        |
|    iterations           | 90         |
|    time_elapsed         | 787        |
|    total_timesteps      | 737280     |
| train/                  |            |
|    approx_kl            | 0.02059568 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.958      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.819      |
|    n_updates            | 13560      |
|    policy_gradient_loss | -0.00389   |
|    std                  | 0.462      |
|    value_loss           | 1.22       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 383         |
|    ep_rew_mean          | -87.6       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 91          |
|    time_elapsed         | 795         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.015851703 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.367       |
|    n_updates            | 13570       |
|    policy_gradient_loss | 0.00687     |
|    std                  | 0.459       |
|    value_loss           | 1.01        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 366          |
|    ep_rew_mean          | -85.1        |
| time/                   |              |
|    fps                  | 936          |
|    iterations           | 92           |
|    time_elapsed         | 804          |
|    total_timesteps      | 753664       |
| train/                  |              |
|    approx_kl            | 0.0142271295 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.36        |
|    explained_variance   | 0.9          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.573        |
|    n_updates            | 13580        |
|    policy_gradient_loss | -0.0064      |
|    std                  | 0.46         |
|    value_loss           | 5.7          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 377         |
|    ep_rew_mean          | -84.7       |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 93          |
|    time_elapsed         | 812         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.021001998 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.39       |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.737       |
|    n_updates            | 13590       |
|    policy_gradient_loss | -0.0027     |
|    std                  | 0.467       |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 371         |
|    ep_rew_mean          | -83.8       |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 94          |
|    time_elapsed         | 820         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.031890698 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 13600       |
|    policy_gradient_loss | 0.000654    |
|    std                  | 0.467       |
|    value_loss           | 0.877       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | -78.5       |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 95          |
|    time_elapsed         | 828         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.023843106 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.352       |
|    n_updates            | 13610       |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.469       |
|    value_loss           | 1.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | -75.6       |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 96          |
