Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v10/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v13\logs\pp_v13_1
---------------------------------
| rollout/           |          |
|    std                  | 0.471      |
|    value_loss           | 3.16       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 333         |
|    ep_rew_mean          | -77.4       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 51          |
|    time_elapsed         | 448         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.014244515 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.57        |
|    n_updates            | 11220       |
|    policy_gradient_loss | -0.00241    |
|    std                  | 0.471       |
|    value_loss           | 6.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 264         |
|    ep_rew_mean          | -51.9       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 52          |
|    time_elapsed         | 456         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.013989964 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.667       |
|    n_updates            | 11230       |
|    policy_gradient_loss | -0.00623    |
|    std                  | 0.47        |
|    value_loss           | 2.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 279         |
|    ep_rew_mean          | -64.4       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 53          |
|    time_elapsed         | 464         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.012252651 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.63        |
|    n_updates            | 11240       |
|    policy_gradient_loss | -0.00504    |
|    std                  | 0.468       |
|    value_loss           | 8.07        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 286        |
|    ep_rew_mean          | -66        |
| time/                   |            |
|    fps                  | 935        |
|    iterations           | 54         |
|    time_elapsed         | 472        |
|    total_timesteps      | 442368     |
| train/                  |            |
|    approx_kl            | 0.01788367 |
|    clip_fraction        | 0.201      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.62      |
|    explained_variance   | 0.984      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.724      |
|    n_updates            | 11250      |
|    policy_gradient_loss | -0.00446   |
|    std                  | 0.465      |
|    value_loss           | 2.99       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 308         |
|    ep_rew_mean          | -70.5       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 55          |
|    time_elapsed         | 481         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.013008574 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 25.7        |
|    n_updates            | 11260       |
|    policy_gradient_loss | -0.000893   |
|    std                  | 0.462       |
|    value_loss           | 13.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 332         |
|    ep_rew_mean          | -81.6       |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 56          |
|    time_elapsed         | 489         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.015931575 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.34        |
|    n_updates            | 11270       |
|    policy_gradient_loss | 0.000378    |
|    std                  | 0.46        |
|    value_loss           | 5.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 343         |
|    ep_rew_mean          | -87.3       |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 57          |
|    time_elapsed         | 497         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.012883903 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.05        |
|    n_updates            | 11280       |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.46        |
|    value_loss           | 8.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 344         |
|    ep_rew_mean          | -92.1       |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 58          |
|    time_elapsed         | 505         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.015635263 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.552       |
|    n_updates            | 11290       |
|    policy_gradient_loss | 0.000351    |
|    std                  | 0.459       |
|    value_loss           | 4.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 326         |
|    ep_rew_mean          | -83         |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 59          |
|    time_elapsed         | 514         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.014214389 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 11300       |
|    policy_gradient_loss | -0.000902   |
|    std                  | 0.458       |
|    value_loss           | 10.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 298         |
|    ep_rew_mean          | -76.7       |
| time/                   |             |
|    fps                  | 940         |
|    iterations           | 60          |
|    time_elapsed         | 522         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.013590373 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 15.4        |
|    n_updates            | 11310       |
|    policy_gradient_loss | -0.00366    |
|    std                  | 0.458       |
|    value_loss           | 18          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 291         |
|    ep_rew_mean          | -69.7       |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 61          |
|    time_elapsed         | 530         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.014995607 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.12        |
|    n_updates            | 11320       |
|    policy_gradient_loss | -0.00642    |
|    std                  | 0.458       |
|    value_loss           | 8.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 310         |
|    ep_rew_mean          | -75.8       |
| time/                   |             |
|    fps                  | 942         |
|    iterations           | 62          |
|    time_elapsed         | 538         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.016520815 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.903       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.934       |
|    n_updates            | 11330       |
|    policy_gradient_loss | 0.000665    |
|    std                  | 0.455       |
|    value_loss           | 4.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 328         |
|    ep_rew_mean          | -78.4       |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 63          |
|    time_elapsed         | 546         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.013747597 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.389       |
|    n_updates            | 11340       |
|    policy_gradient_loss | -0.00108    |
|    std                  | 0.46        |
|    value_loss           | 5.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 315         |
|    ep_rew_mean          | -61.1       |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 64          |
|    time_elapsed         | 555         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.016417496 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.502       |
|    n_updates            | 11350       |
|    policy_gradient_loss | -0.00369    |
|    std                  | 0.455       |
|    value_loss           | 10.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 332         |
|    ep_rew_mean          | -66.4       |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 65          |
|    time_elapsed         | 563         |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.017913282 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.49       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.86        |
|    n_updates            | 11360       |
|    policy_gradient_loss | -0.00206    |
|    std                  | 0.45        |
|    value_loss           | 5.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 340         |
|    ep_rew_mean          | -70.7       |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 66          |
|    time_elapsed         | 571         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.016705552 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.308       |
|    n_updates            | 11370       |
|    policy_gradient_loss | -0.00137    |
|    std                  | 0.448       |
|    value_loss           | 2.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | -66         |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 67          |
|    time_elapsed         | 580         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.014935874 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.24        |
|    n_updates            | 11380       |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.449       |
|    value_loss           | 1.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | -74.6       |
| time/                   |             |
|    fps                  | 946         |
|    iterations           | 68          |
|    time_elapsed         | 588         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.009532925 |
|    clip_fraction        | 0.0897      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.1         |
|    n_updates            | 11390       |
|    policy_gradient_loss | -0.00383    |
|    std                  | 0.448       |
|    value_loss           | 7.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 378         |
|    ep_rew_mean          | -74.9       |
| time/                   |             |
|    fps                  | 946         |
|    iterations           | 69          |
|    time_elapsed         | 596         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.012745254 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.49       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.463       |
|    n_updates            | 11400       |
|    policy_gradient_loss | -0.00263    |
|    std                  | 0.454       |
|    value_loss           | 3.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | -76         |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 70          |
|    time_elapsed         | 604         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.017850406 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 11410       |
|    policy_gradient_loss | -0.00289    |
|    std                  | 0.449       |
|    value_loss           | 1.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -69.8       |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 71          |
|    time_elapsed         | 613         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.016224993 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.444       |
|    n_updates            | 11420       |
|    policy_gradient_loss | -0.00339    |
|    std                  | 0.444       |
|    value_loss           | 3.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | -69         |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 72          |
|    time_elapsed         | 621         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.014654841 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.188       |
|    n_updates            | 11430       |
|    policy_gradient_loss | -0.00619    |
|    std                  | 0.441       |
|    value_loss           | 1.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 308         |
|    ep_rew_mean          | -48.5       |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 73          |
|    time_elapsed         | 630         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.012117751 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.694       |
|    n_updates            | 11440       |
|    policy_gradient_loss | -0.00338    |
|    std                  | 0.44        |
|    value_loss           | 1.89        |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.40 mean_reward=-102.87 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v13\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 307         |
|    ep_rew_mean          | -46.8       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 74          |
|    time_elapsed         | 649         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.013400634 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.59        |
|    n_updates            | 11450       |
|    policy_gradient_loss | -0.00264    |
|    std                  | 0.44        |
|    value_loss           | 4.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 271         |
|    ep_rew_mean          | -36.7       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 75          |
|    time_elapsed         | 658         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.015979875 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.548       |
|    n_updates            | 11460       |
|    policy_gradient_loss | -0.00111    |
|    std                  | 0.44        |
|    value_loss           | 5.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 281        |
|    ep_rew_mean          | -40.2      |
| time/                   |            |
|    fps                  | 934        |
|    iterations           | 76         |
|    time_elapsed         | 666        |
|    total_timesteps      | 622592     |
| train/                  |            |
|    approx_kl            | 0.01713227 |
|    clip_fraction        | 0.168      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.927      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.97       |
|    n_updates            | 11470      |
|    policy_gradient_loss | -0.00266   |
|    std                  | 0.433      |
|    value_loss           | 3.22       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 258         |
|    ep_rew_mean          | -47.8       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 77          |
|    time_elapsed         | 674         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.009561091 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.486       |
|    n_updates            | 11480       |
|    policy_gradient_loss | -0.000365   |
|    std                  | 0.437       |
|    value_loss           | 3.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 265         |
|    ep_rew_mean          | -57.3       |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 78          |
|    time_elapsed         | 683         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.010273805 |
|    clip_fraction        | 0.0972      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.36       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.26        |
|    n_updates            | 11490       |
|    policy_gradient_loss | -0.00176    |
|    std                  | 0.438       |
|    value_loss           | 5.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 287         |
|    ep_rew_mean          | -62.1       |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 79          |
|    time_elapsed         | 691         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.016799947 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.276       |
|    n_updates            | 11500       |
|    policy_gradient_loss | 0.000261    |
|    std                  | 0.434       |
|    value_loss           | 1.49        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 303        |
|    ep_rew_mean          | -62.6      |
| time/                   |            |
|    fps                  | 936        |
|    iterations           | 80         |
|    time_elapsed         | 699        |
|    total_timesteps      | 655360     |
| train/                  |            |
|    approx_kl            | 0.01717481 |
|    clip_fraction        | 0.162      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.31      |
|    explained_variance   | 0.933      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.434      |
|    n_updates            | 11510      |
|    policy_gradient_loss | -0.00682   |
|    std                  | 0.434      |
|    value_loss           | 4.97       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | -71.6       |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 81          |
|    time_elapsed         | 707         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.012253065 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.81        |
|    n_updates            | 11520       |
|    policy_gradient_loss | -0.00344    |
|    std                  | 0.439       |
|    value_loss           | 4.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | -67.5       |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 82          |
|    time_elapsed         | 716         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.018038392 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.377       |
|    n_updates            | 11530       |
|    policy_gradient_loss | -0.0053     |
|    std                  | 0.44        |
|    value_loss           | 3.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | -92.3       |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 83          |
|    time_elapsed         | 724         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.015360806 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.633       |
|    n_updates            | 11540       |
|    policy_gradient_loss | 0.00221     |
|    std                  | 0.438       |
|    value_loss           | 5.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 406         |
|    ep_rew_mean          | -101        |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 84          |
|    time_elapsed         | 732         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.012477445 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.531       |
|    n_updates            | 11550       |
|    policy_gradient_loss | 0.00223     |
|    std                  | 0.44        |
|    value_loss           | 2.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 402         |
|    ep_rew_mean          | -103        |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 85          |
|    time_elapsed         | 741         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.013960867 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.374       |
|    n_updates            | 11560       |
|    policy_gradient_loss | -0.000562   |
|    std                  | 0.444       |
|    value_loss           | 2.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 402         |
|    ep_rew_mean          | -109        |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 86          |
|    time_elapsed         | 749         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.009936484 |
|    clip_fraction        | 0.0995      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 3.3         |
|    n_updates            | 11570       |
|    policy_gradient_loss | -0.00175    |
|    std                  | 0.444       |
|    value_loss           | 8.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 380         |
|    ep_rew_mean          | -95         |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 87          |
|    time_elapsed         | 758         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.015285987 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.61        |
|    n_updates            | 11580       |
|    policy_gradient_loss | -0.00277    |
|    std                  | 0.447       |
|    value_loss           | 7.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | -78.8       |
| time/                   |             |
|    fps                  | 940         |
|    iterations           | 88          |
|    time_elapsed         | 766         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.014971951 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.65        |
|    n_updates            | 11590       |
|    policy_gradient_loss | -0.00328    |
|    std                  | 0.449       |
|    value_loss           | 2.85        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 356          |
|    ep_rew_mean          | -86.3        |
| time/                   |              |
|    fps                  | 940          |
|    iterations           | 89           |
|    time_elapsed         | 775          |
|    total_timesteps      | 729088       |
| train/                  |              |
|    approx_kl            | 0.0143301245 |
|    clip_fraction        | 0.177        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.45        |
|    explained_variance   | 0.968        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.499        |
|    n_updates            | 11600        |
|    policy_gradient_loss | -0.00265     |
|    std                  | 0.449        |
|    value_loss           | 4.13         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 339         |
|    ep_rew_mean          | -67.9       |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 90          |
|    time_elapsed         | 783         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.014356066 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.4        |
|    n_updates            | 11610       |
|    policy_gradient_loss | -0.00131    |
|    std                  | 0.452       |
|    value_loss           | 4.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | -85.9       |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 91          |
|    time_elapsed         | 791         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.009531541 |
|    clip_fraction        | 0.0957      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 11620       |
|    policy_gradient_loss | -0.00571    |
|    std                  | 0.456       |
|    value_loss           | 15.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 368          |
|    ep_rew_mean          | -98.7        |
| time/                   |              |
|    fps                  | 942          |
|    iterations           | 92           |
|    time_elapsed         | 800          |
|    total_timesteps      | 753664       |
| train/                  |              |
|    approx_kl            | 0.0150228115 |
|    clip_fraction        | 0.176        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.53        |
|    explained_variance   | 0.978        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.28         |
|    n_updates            | 11630        |
|    policy_gradient_loss | -0.00251     |
|    std                  | 0.459        |
|    value_loss           | 9.29         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 357        |
|    ep_rew_mean          | -93.6      |
| time/                   |            |
|    fps                  | 942        |
|    iterations           | 93         |
|    time_elapsed         | 808        |
|    total_timesteps      | 761856     |
| train/                  |            |
|    approx_kl            | 0.01313067 |
|    clip_fraction        | 0.142      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.55      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.86       |
|    n_updates            | 11640      |
|    policy_gradient_loss | -0.00326   |
|    std                  | 0.46       |
|    value_loss           | 13.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 367         |
|    ep_rew_mean          | -100        |
| time/                   |             |
|    fps                  | 942         |
|    iterations           | 94          |
|    time_elapsed         | 816         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.015337208 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.425       |
|    n_updates            | 11650       |
|    policy_gradient_loss | 0.00297     |
|    std                  | 0.462       |
|    value_loss           | 1.38        |
-----------------------------------------
