Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v19/checkpoints/ckpt_800000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v21\logs\pp_v21_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | -20.4       |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 45          |
|    time_elapsed         | 387         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.025948634 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.09        |
|    n_updates            | 23090       |
|    policy_gradient_loss | -0.00203    |
|    std                  | 0.534       |
|    value_loss           | 2.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -23         |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 46          |
|    time_elapsed         | 395         |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.019900529 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.392       |
|    n_updates            | 23100       |
|    policy_gradient_loss | -0.00615    |
|    std                  | 0.533       |
|    value_loss           | 1.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -28         |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 47          |
|    time_elapsed         | 404         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.014816761 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.43        |
|    n_updates            | 23110       |
|    policy_gradient_loss | -0.00223    |
|    std                  | 0.538       |
|    value_loss           | 4.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 48          |
|    time_elapsed         | 412         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.015500879 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.529       |
|    n_updates            | 23120       |
|    policy_gradient_loss | 0.00371     |
|    std                  | 0.541       |
|    value_loss           | 3.1         |
-----------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v21\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-220.51 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v21\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -32.6       |
| time/                   |             |
|    fps                  | 911         |
|    iterations           | 49          |
|    time_elapsed         | 440         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.016058452 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.765       |
|    n_updates            | 23130       |
|    policy_gradient_loss | 0.0018      |
|    std                  | 0.538       |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -20.9       |
| time/                   |             |
|    fps                  | 912         |
|    iterations           | 50          |
|    time_elapsed         | 448         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.016757544 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.234       |
|    n_updates            | 23140       |
|    policy_gradient_loss | -0.000718   |
|    std                  | 0.545       |
|    value_loss           | 2.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -29.1       |
| time/                   |             |
|    fps                  | 913         |
|    iterations           | 51          |
|    time_elapsed         | 457         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.017462479 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.985       |
|    n_updates            | 23150       |
|    policy_gradient_loss | -0.00295    |
|    std                  | 0.542       |
|    value_loss           | 4.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -25.3       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 52          |
|    time_elapsed         | 465         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.016029324 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.146       |
|    n_updates            | 23160       |
|    policy_gradient_loss | -0.0003     |
|    std                  | 0.545       |
|    value_loss           | 1.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -13.8       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 53          |
|    time_elapsed         | 474         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.023704257 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.38        |
|    n_updates            | 23170       |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.549       |
|    value_loss           | 2.4         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | -21.7      |
| time/                   |            |
|    fps                  | 917        |
|    iterations           | 54         |
|    time_elapsed         | 482        |
|    total_timesteps      | 442368     |
| train/                  |            |
|    approx_kl            | 0.01934839 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.82      |
|    explained_variance   | 0.985      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.237      |
|    n_updates            | 23180      |
|    policy_gradient_loss | -0.000468  |
|    std                  | 0.548      |
|    value_loss           | 1.79       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | -19.7       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 55          |
|    time_elapsed         | 490         |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.020337332 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 23190       |
|    policy_gradient_loss | -0.00153    |
|    std                  | 0.542       |
|    value_loss           | 3.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -36.2       |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 56          |
|    time_elapsed         | 498         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.016473714 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.78        |
|    n_updates            | 23200       |
|    policy_gradient_loss | 0.00825     |
|    std                  | 0.541       |
|    value_loss           | 2.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -42.9       |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 57          |
|    time_elapsed         | 507         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.014734655 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.137       |
|    n_updates            | 23210       |
|    policy_gradient_loss | -0.00123    |
|    std                  | 0.542       |
|    value_loss           | 2.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -41.2       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 58          |
|    time_elapsed         | 515         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.018706525 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.518       |
|    n_updates            | 23220       |
|    policy_gradient_loss | -0.00217    |
|    std                  | 0.54        |
|    value_loss           | 4.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -38         |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 59          |
|    time_elapsed         | 523         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.015658349 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 9.4         |
|    n_updates            | 23230       |
|    policy_gradient_loss | -0.0001     |
|    std                  | 0.539       |
|    value_loss           | 3.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -34.5       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 60          |
|    time_elapsed         | 531         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.019363295 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 23240       |
|    policy_gradient_loss | -0.00355    |
|    std                  | 0.534       |
|    value_loss           | 2.6         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 138        |
|    ep_rew_mean          | -22.7      |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 61         |
|    time_elapsed         | 540        |
|    total_timesteps      | 499712     |
| train/                  |            |
|    approx_kl            | 0.02447852 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.69      |
|    explained_variance   | 0.982      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.21       |
|    n_updates            | 23250      |
|    policy_gradient_loss | -0.0034    |
|    std                  | 0.534      |
|    value_loss           | 4.38       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -30.4       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 62          |
|    time_elapsed         | 548         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.022829955 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.82        |
|    n_updates            | 23260       |
|    policy_gradient_loss | 0.00123     |
|    std                  | 0.537       |
|    value_loss           | 5.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -49.1       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 63          |
|    time_elapsed         | 557         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.018148232 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.24        |
|    n_updates            | 23270       |
|    policy_gradient_loss | 0.00109     |
|    std                  | 0.534       |
|    value_loss           | 4.7         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 167        |
|    ep_rew_mean          | -46.8      |
| time/                   |            |
|    fps                  | 926        |
|    iterations           | 64         |
|    time_elapsed         | 565        |
|    total_timesteps      | 524288     |
| train/                  |            |
|    approx_kl            | 0.02057438 |
|    clip_fraction        | 0.233      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.69      |
|    explained_variance   | 0.994      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.817      |
|    n_updates            | 23280      |
|    policy_gradient_loss | -0.000315  |
|    std                  | 0.529      |
|    value_loss           | 2.61       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -57.6      |
| time/                   |            |
|    fps                  | 927        |
|    iterations           | 65         |
|    time_elapsed         | 574        |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.02875974 |
|    clip_fraction        | 0.258      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.66      |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.681      |
|    n_updates            | 23290      |
|    policy_gradient_loss | -0.0024    |
|    std                  | 0.526      |
|    value_loss           | 1.69       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 225         |
|    ep_rew_mean          | -55.4       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 66          |
|    time_elapsed         | 582         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.029147904 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.287       |
|    n_updates            | 23300       |
|    policy_gradient_loss | -0.00519    |
|    std                  | 0.523       |
|    value_loss           | 2.02        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 202        |
|    ep_rew_mean          | -50.4      |
| time/                   |            |
|    fps                  | 928        |
|    iterations           | 67         |
|    time_elapsed         | 590        |
|    total_timesteps      | 548864     |
| train/                  |            |
|    approx_kl            | 0.02256175 |
|    clip_fraction        | 0.226      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.64      |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.314      |
|    n_updates            | 23310      |
|    policy_gradient_loss | -0.00155   |
|    std                  | 0.527      |
|    value_loss           | 2          |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -35.8       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 68          |
|    time_elapsed         | 599         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.019878425 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.741       |
|    n_updates            | 23320       |
|    policy_gradient_loss | -0.000607   |
|    std                  | 0.532       |
|    value_loss           | 1.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | -28.1       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 69          |
|    time_elapsed         | 607         |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.017861648 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.404       |
|    n_updates            | 23330       |
|    policy_gradient_loss | -0.00232    |
|    std                  | 0.532       |
|    value_loss           | 1.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -23.7       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 70          |
|    time_elapsed         | 616         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.017973939 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.111       |
|    n_updates            | 23340       |
|    policy_gradient_loss | -8.42e-05   |
|    std                  | 0.53        |
|    value_loss           | 2.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -32.7       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 71          |
|    time_elapsed         | 624         |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.024581332 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.387       |
|    n_updates            | 23350       |
|    policy_gradient_loss | -0.00445    |
|    std                  | 0.528       |
|    value_loss           | 3.85        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | -45.9      |
| time/                   |            |
|    fps                  | 931        |
|    iterations           | 72         |
|    time_elapsed         | 633        |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.01625496 |
|    clip_fraction        | 0.154      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.66      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.84       |
|    n_updates            | 23360      |
|    policy_gradient_loss | -0.00337   |
|    std                  | 0.526      |
|    value_loss           | 4.1        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -37         |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 73          |
|    time_elapsed         | 641         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.016559415 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.22        |
|    n_updates            | 23370       |
|    policy_gradient_loss | -0.00107    |
|    std                  | 0.519       |
|    value_loss           | 7           |
-----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-231.59 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v21\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | -39         |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 74          |
|    time_elapsed         | 661         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.017451145 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.77        |
|    n_updates            | 23380       |
|    policy_gradient_loss | 0.00028     |
|    std                  | 0.522       |
|    value_loss           | 3.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | -47.2       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 75          |
|    time_elapsed         | 669         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.029871065 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.444       |
|    n_updates            | 23390       |
|    policy_gradient_loss | -0.00589    |
|    std                  | 0.522       |
|    value_loss           | 4.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -38.5       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 76          |
|    time_elapsed         | 677         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.020619854 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.277       |
|    n_updates            | 23400       |
|    policy_gradient_loss | -0.00262    |
|    std                  | 0.528       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -35.9       |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 77          |
|    time_elapsed         | 686         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.025637938 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 23410       |
|    policy_gradient_loss | -0.00616    |
|    std                  | 0.526       |
|    value_loss           | 2.87        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 173        |
|    ep_rew_mean          | -40        |
| time/                   |            |
|    fps                  | 922        |
|    iterations           | 78         |
|    time_elapsed         | 692        |
|    total_timesteps      | 638976     |
| train/                  |            |
|    approx_kl            | 0.02690757 |
|    clip_fraction        | 0.203      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.68      |
|    explained_variance   | 0.991      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.59       |
|    n_updates            | 23420      |
|    policy_gradient_loss | 0.00124    |
|    std                  | 0.526      |
|    value_loss           | 3.03       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -27.2       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 79          |
|    time_elapsed         | 700         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.024232337 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.329       |
|    n_updates            | 23430       |
|    policy_gradient_loss | -0.00421    |
|    std                  | 0.523       |
|    value_loss           | 2.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -30.3       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 80          |
|    time_elapsed         | 709         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.022308892 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.13        |
|    n_updates            | 23440       |
|    policy_gradient_loss | -0.000964   |
|    std                  | 0.524       |
|    value_loss           | 5.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | -38         |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 81          |
|    time_elapsed         | 717         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.022186369 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.638       |
|    n_updates            | 23450       |
|    policy_gradient_loss | 0.000179    |
|    std                  | 0.525       |
|    value_loss           | 4.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -29.2       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 82          |
|    time_elapsed         | 725         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.023645427 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.15        |
|    n_updates            | 23460       |
|    policy_gradient_loss | -0.00268    |
|    std                  | 0.529       |
|    value_loss           | 1.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -52.8       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 83          |
|    time_elapsed         | 734         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.024175752 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.35        |
|    n_updates            | 23470       |
|    policy_gradient_loss | -0.00367    |
|    std                  | 0.529       |
|    value_loss           | 3.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -54.4       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 84          |
|    time_elapsed         | 742         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.021552887 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0951      |
|    n_updates            | 23480       |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.528       |
|    value_loss           | 0.535       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -43.9       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 85          |
|    time_elapsed         | 750         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.020279959 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.363       |
|    n_updates            | 23490       |
|    policy_gradient_loss | -0.00817    |
|    std                  | 0.525       |
|    value_loss           | 4.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -54.6       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 86          |
|    time_elapsed         | 758         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.018912924 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.131       |
|    n_updates            | 23500       |
|    policy_gradient_loss | -0.000498   |
|    std                  | 0.534       |
|    value_loss           | 3.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 194         |
|    ep_rew_mean          | -61.6       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 87          |
|    time_elapsed         | 767         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.013147743 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.304       |
|    n_updates            | 23510       |
|    policy_gradient_loss | 0.00145     |
|    std                  | 0.539       |
|    value_loss           | 3.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 217         |
|    ep_rew_mean          | -60         |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 88          |
|    time_elapsed         | 775         |
|    total_timesteps      | 720896      |
| train/                  |             |
