Using cuda device
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\logs\pp_v20_1
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00388    |
|    std                  | 0.859       |
|    value_loss           | 20.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 221          |
|    ep_rew_mean          | -108         |
| time/                   |              |
|    fps                  | 2351         |
|    iterations           | 46           |
|    time_elapsed         | 160          |
|    total_timesteps      | 376832       |
| train/                  |              |
|    approx_kl            | 0.0073370906 |
|    clip_fraction        | 0.0853       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.05        |
|    explained_variance   | 0.926        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.35         |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.856        |
|    value_loss           | 16.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -89.4       |
| time/                   |             |
|    fps                  | 2355        |
|    iterations           | 47          |
|    time_elapsed         | 163         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.009204751 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.05       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.1        |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00399    |
|    std                  | 0.856       |
|    value_loss           | 31.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 183          |
|    ep_rew_mean          | -84.1        |
| time/                   |              |
|    fps                  | 2360         |
|    iterations           | 48           |
|    time_elapsed         | 166          |
|    total_timesteps      | 393216       |
| train/                  |              |
|    approx_kl            | 0.0065812776 |
|    clip_fraction        | 0.0953       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.04        |
|    explained_variance   | 0.923        |
|    learning_rate        | 0.0003       |
|    loss                 | 12           |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.854        |
|    value_loss           | 26.1         |
------------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.00 mean_reward=-517.48 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 186         |
|    ep_rew_mean          | -86         |
| time/                   |             |
|    fps                  | 2125        |
|    iterations           | 49          |
|    time_elapsed         | 188         |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.008157754 |
|    clip_fraction        | 0.0775      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 16.9        |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00147    |
|    std                  | 0.856       |
|    value_loss           | 31.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 211          |
|    ep_rew_mean          | -95.4        |
| time/                   |              |
|    fps                  | 2132         |
|    iterations           | 50           |
|    time_elapsed         | 192          |
|    total_timesteps      | 409600       |
| train/                  |              |
|    approx_kl            | 0.0068441955 |
|    clip_fraction        | 0.0652       |
|    clip_range           | 0.2          |
|    entropy_loss         | -5.03        |
|    explained_variance   | 0.938        |
|    learning_rate        | 0.0003       |
|    loss                 | 9            |
|    n_updates            | 490          |
|    policy_gradient_loss | -0.00332     |
|    std                  | 0.851        |
|    value_loss           | 24.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 194         |
|    ep_rew_mean          | -80.6       |
| time/                   |             |
|    fps                  | 2136        |
|    iterations           | 51          |
|    time_elapsed         | 195         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.007831525 |
|    clip_fraction        | 0.0989      |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.57        |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.845       |
|    value_loss           | 15.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | -66.2       |
| time/                   |             |
|    fps                  | 2141        |
|    iterations           | 52          |
|    time_elapsed         | 198         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.006344048 |
|    clip_fraction        | 0.081       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 17.7        |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.000558   |
|    std                  | 0.845       |
|    value_loss           | 19.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | -74.9       |
| time/                   |             |
|    fps                  | 2146        |
|    iterations           | 53          |
|    time_elapsed         | 202         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.010421092 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.97       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.34        |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00213    |
|    std                  | 0.835       |
|    value_loss           | 14.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -52.3       |
| time/                   |             |
|    fps                  | 2153        |
|    iterations           | 54          |
|    time_elapsed         | 205         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.008510567 |
|    clip_fraction        | 0.0802      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.95       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.2        |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.00282    |
|    std                  | 0.835       |
|    value_loss           | 20          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 144          |
|    ep_rew_mean          | -52          |
| time/                   |              |
|    fps                  | 2158         |
|    iterations           | 55           |
|    time_elapsed         | 208          |
|    total_timesteps      | 450560       |
| train/                  |              |
|    approx_kl            | 0.0073776515 |
|    clip_fraction        | 0.0746       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.94        |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 8.77         |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.00334     |
|    std                  | 0.832        |
|    value_loss           | 21.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -66.8       |
| time/                   |             |
|    fps                  | 2162        |
|    iterations           | 56          |
|    time_elapsed         | 212         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.006268689 |
|    clip_fraction        | 0.0562      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.92       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.3        |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00185    |
|    std                  | 0.828       |
|    value_loss           | 26.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 181          |
|    ep_rew_mean          | -79          |
| time/                   |              |
|    fps                  | 2166         |
|    iterations           | 57           |
|    time_elapsed         | 215          |
|    total_timesteps      | 466944       |
| train/                  |              |
|    approx_kl            | 0.0070527657 |
|    clip_fraction        | 0.0601       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.92        |
|    explained_variance   | 0.939        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.62         |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00182     |
|    std                  | 0.832        |
|    value_loss           | 21.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | -76.2        |
| time/                   |              |
|    fps                  | 2169         |
|    iterations           | 58           |
|    time_elapsed         | 218          |
|    total_timesteps      | 475136       |
| train/                  |              |
|    approx_kl            | 0.0061878487 |
|    clip_fraction        | 0.0557       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.92        |
|    explained_variance   | 0.93         |
|    learning_rate        | 0.0003       |
|    loss                 | 18.3         |
|    n_updates            | 570          |
|    policy_gradient_loss | -0.000921    |
|    std                  | 0.828        |
|    value_loss           | 24.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | -66         |
| time/                   |             |
|    fps                  | 2176        |
|    iterations           | 59          |
|    time_elapsed         | 222         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.007839438 |
|    clip_fraction        | 0.0767      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.88       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 13.9        |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00356    |
|    std                  | 0.816       |
|    value_loss           | 28.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 160          |
|    ep_rew_mean          | -57.2        |
| time/                   |              |
|    fps                  | 2183         |
|    iterations           | 60           |
|    time_elapsed         | 225          |
|    total_timesteps      | 491520       |
| train/                  |              |
|    approx_kl            | 0.0072336523 |
|    clip_fraction        | 0.0759       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.85        |
|    explained_variance   | 0.922        |
|    learning_rate        | 0.0003       |
|    loss                 | 12.6         |
|    n_updates            | 590          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.816        |
|    value_loss           | 24.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 160          |
|    ep_rew_mean          | -63.1        |
| time/                   |              |
|    fps                  | 2189         |
|    iterations           | 61           |
|    time_elapsed         | 228          |
|    total_timesteps      | 499712       |
| train/                  |              |
|    approx_kl            | 0.0070096254 |
|    clip_fraction        | 0.0711       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.85        |
|    explained_variance   | 0.941        |
|    learning_rate        | 0.0003       |
|    loss                 | 7.65         |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.813        |
|    value_loss           | 21.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -64.6       |
| time/                   |             |
|    fps                  | 2193        |
|    iterations           | 62          |
|    time_elapsed         | 231         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.009460166 |
|    clip_fraction        | 0.062       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.83       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.96        |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.809       |
|    value_loss           | 21.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -84.9       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 63          |
|    time_elapsed         | 234         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.008427847 |
|    clip_fraction        | 0.0596      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.05        |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.000873   |
|    std                  | 0.81        |
|    value_loss           | 22.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 202          |
|    ep_rew_mean          | -87.3        |
| time/                   |              |
|    fps                  | 2201         |
|    iterations           | 64           |
|    time_elapsed         | 238          |
|    total_timesteps      | 524288       |
| train/                  |              |
|    approx_kl            | 0.0068425606 |
|    clip_fraction        | 0.0772       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.8         |
|    explained_variance   | 0.949        |
|    learning_rate        | 0.0003       |
|    loss                 | 19.3         |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.00204     |
|    std                  | 0.802        |
|    value_loss           | 27.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 176          |
|    ep_rew_mean          | -69.6        |
| time/                   |              |
|    fps                  | 2209         |
|    iterations           | 65           |
|    time_elapsed         | 240          |
|    total_timesteps      | 532480       |
| train/                  |              |
|    approx_kl            | 0.0067636725 |
|    clip_fraction        | 0.0783       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.76        |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0003       |
|    loss                 | 15.6         |
|    n_updates            | 640          |
|    policy_gradient_loss | -0.000896    |
|    std                  | 0.793        |
|    value_loss           | 23.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 186         |
|    ep_rew_mean          | -70         |
| time/                   |             |
|    fps                  | 2215        |
|    iterations           | 66          |
|    time_elapsed         | 244         |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.006848621 |
|    clip_fraction        | 0.0878      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.73       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.87        |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.79        |
|    value_loss           | 18.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 191          |
|    ep_rew_mean          | -76.8        |
| time/                   |              |
|    fps                  | 2218         |
|    iterations           | 67           |
|    time_elapsed         | 247          |
|    total_timesteps      | 548864       |
| train/                  |              |
|    approx_kl            | 0.0077398964 |
|    clip_fraction        | 0.066        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.71        |
|    explained_variance   | 0.945        |
|    learning_rate        | 0.0003       |
|    loss                 | 12.9         |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.784        |
|    value_loss           | 20.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 186          |
|    ep_rew_mean          | -74.7        |
| time/                   |              |
|    fps                  | 2221         |
|    iterations           | 68           |
|    time_elapsed         | 250          |
|    total_timesteps      | 557056       |
| train/                  |              |
|    approx_kl            | 0.0062770564 |
|    clip_fraction        | 0.0796       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.68        |
|    explained_variance   | 0.94         |
|    learning_rate        | 0.0003       |
|    loss                 | 13.6         |
|    n_updates            | 670          |
|    policy_gradient_loss | -0.00127     |
|    std                  | 0.779        |
|    value_loss           | 26           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | -71.7        |
| time/                   |              |
|    fps                  | 2224         |
|    iterations           | 69           |
|    time_elapsed         | 254          |
|    total_timesteps      | 565248       |
| train/                  |              |
|    approx_kl            | 0.0055265687 |
|    clip_fraction        | 0.0713       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.67        |
|    explained_variance   | 0.953        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.69         |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.779        |
|    value_loss           | 21.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -76.9       |
| time/                   |             |
|    fps                  | 2229        |
|    iterations           | 70          |
|    time_elapsed         | 257         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.009640697 |
|    clip_fraction        | 0.0922      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.65       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.6         |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00164    |
|    std                  | 0.774       |
|    value_loss           | 18.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 189          |
|    ep_rew_mean          | -70.6        |
| time/                   |              |
|    fps                  | 2234         |
|    iterations           | 71           |
|    time_elapsed         | 260          |
|    total_timesteps      | 581632       |
| train/                  |              |
|    approx_kl            | 0.0065387813 |
|    clip_fraction        | 0.0738       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.63        |
|    explained_variance   | 0.915        |
|    learning_rate        | 0.0003       |
|    loss                 | 11.8         |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00219     |
|    std                  | 0.771        |
|    value_loss           | 20.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 211          |
|    ep_rew_mean          | -86.3        |
| time/                   |              |
|    fps                  | 2238         |
|    iterations           | 72           |
|    time_elapsed         | 263          |
|    total_timesteps      | 589824       |
| train/                  |              |
|    approx_kl            | 0.0063225306 |
|    clip_fraction        | 0.0845       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.62        |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 8.97         |
|    n_updates            | 710          |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.769        |
|    value_loss           | 19.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 195          |
|    ep_rew_mean          | -77.1        |
| time/                   |              |
|    fps                  | 2240         |
|    iterations           | 73           |
|    time_elapsed         | 266          |
|    total_timesteps      | 598016       |
| train/                  |              |
|    approx_kl            | 0.0064654727 |
|    clip_fraction        | 0.08         |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.6         |
|    explained_variance   | 0.944        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.5          |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00385     |
|    std                  | 0.763        |
|    value_loss           | 13.8         |
------------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.00 mean_reward=-362.76 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | -65.5       |
| time/                   |             |
|    fps                  | 2152        |
|    iterations           | 74          |
|    time_elapsed         | 281         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.008322553 |
|    clip_fraction        | 0.0825      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.56       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.41        |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.00241    |
|    std                  | 0.755       |
|    value_loss           | 12.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 193          |
|    ep_rew_mean          | -75.2        |
| time/                   |              |
|    fps                  | 2156         |
|    iterations           | 75           |
|    time_elapsed         | 284          |
|    total_timesteps      | 614400       |
| train/                  |              |
|    approx_kl            | 0.0077558975 |
|    clip_fraction        | 0.0841       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.53        |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.73         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.0038      |
|    std                  | 0.75         |
|    value_loss           | 19.5         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 168        |
|    ep_rew_mean          | -61.1      |
| time/                   |            |
|    fps                  | 2161       |
|    iterations           | 76         |
|    time_elapsed         | 288        |
|    total_timesteps      | 622592     |
| train/                  |            |
|    approx_kl            | 0.00796168 |
|    clip_fraction        | 0.0726     |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.52      |
|    explained_variance   | 0.936      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.13       |
|    n_updates            | 750        |
|    policy_gradient_loss | -0.00293   |
|    std                  | 0.749      |
|    value_loss           | 15.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 180         |
|    ep_rew_mean          | -67.1       |
| time/                   |             |
|    fps                  | 2166        |
|    iterations           | 77          |
|    time_elapsed         | 291         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.007702042 |
|    clip_fraction        | 0.081       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.5        |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.72        |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00332    |
|    std                  | 0.746       |
|    value_loss           | 18.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | -69.4       |
| time/                   |             |
|    fps                  | 2169        |
|    iterations           | 78          |
|    time_elapsed         | 294         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.010184372 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.5        |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.8         |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0028     |
|    std                  | 0.746       |
|    value_loss           | 13.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | -65.4       |
| time/                   |             |
|    fps                  | 2172        |
|    iterations           | 79          |
|    time_elapsed         | 297         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.006446596 |
|    clip_fraction        | 0.0684      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.51       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.44        |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00252    |
|    std                  | 0.748       |
|    value_loss           | 14.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | -72.5       |
| time/                   |             |
|    fps                  | 2176        |
|    iterations           | 80          |
|    time_elapsed         | 301         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.009576818 |
|    clip_fraction        | 0.0927      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.5        |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.37        |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00157    |
|    std                  | 0.745       |
|    value_loss           | 9.85        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 232          |
|    ep_rew_mean          | -90.5        |
| time/                   |              |
|    fps                  | 2182         |
|    iterations           | 81           |
|    time_elapsed         | 304          |
|    total_timesteps      | 663552       |
| train/                  |              |
|    approx_kl            | 0.0065037673 |
|    clip_fraction        | 0.0662       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.49        |
|    explained_variance   | 0.955        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.81         |
|    n_updates            | 800          |
|    policy_gradient_loss | -0.00382     |
|    std                  | 0.745        |
|    value_loss           | 11.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 247         |
|    ep_rew_mean          | -102        |
| time/                   |             |
|    fps                  | 2187        |
|    iterations           | 82          |
|    time_elapsed         | 307         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.006787861 |
|    clip_fraction        | 0.0766      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.49       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.1         |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00196    |
|    std                  | 0.743       |
|    value_loss           | 8.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 242         |
|    ep_rew_mean          | -99.6       |
| time/                   |             |
|    fps                  | 2191        |
|    iterations           | 83          |
|    time_elapsed         | 310         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.006783464 |
|    clip_fraction        | 0.0651      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.48       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.25        |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00367    |
|    std                  | 0.742       |
|    value_loss           | 17.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 230         |
|    ep_rew_mean          | -90.8       |
| time/                   |             |
|    fps                  | 2194        |
|    iterations           | 84          |
|    time_elapsed         | 313         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.006931176 |
|    clip_fraction        | 0.0688      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.48       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.7        |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.745       |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 203         |
|    ep_rew_mean          | -73.1       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 85          |
|    time_elapsed         | 316         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.007898362 |
|    clip_fraction        | 0.0794      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.47       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.95        |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.00289    |
|    std                  | 0.736       |
|    value_loss           | 14          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 208         |
|    ep_rew_mean          | -74.8       |
| time/                   |             |
|    fps                  | 2201        |
|    iterations           | 86          |
|    time_elapsed         | 320         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.007999613 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.44       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.69        |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.00366    |
|    std                  | 0.736       |
|    value_loss           | 15.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 224         |
|    ep_rew_mean          | -78.8       |
| time/                   |             |
|    fps                  | 2206        |
|    iterations           | 87          |
|    time_elapsed         | 323         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.011216991 |
|    clip_fraction        | 0.0891      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.42       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.85        |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.728       |
|    value_loss           | 7.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 239         |
|    ep_rew_mean          | -89.6       |
| time/                   |             |
|    fps                  | 2208        |
|    iterations           | 88          |
|    time_elapsed         | 326         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.007682917 |
|    clip_fraction        | 0.0806      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.39       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.93        |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.725       |
|    value_loss           | 14.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 204          |
|    ep_rew_mean          | -81.3        |
| time/                   |              |
|    fps                  | 2210         |
|    iterations           | 89           |
