Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v15/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\logs\pp_v16_1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 368640    |
| train/                  |           |
|    approx_kl            | 0.8585729 |
|    clip_fraction        | 0.263     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.73     |
|    explained_variance   | 0.972     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.314     |
|    n_updates            | 17750     |
|    policy_gradient_loss | -0.00564  |
|    std                  | 0.403     |
|    value_loss           | 4.43      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 126        |
|    ep_rew_mean          | -13.7      |
| time/                   |            |
|    fps                  | 951        |
|    iterations           | 46         |
|    time_elapsed         | 395        |
|    total_timesteps      | 376832     |
| train/                  |            |
|    approx_kl            | 0.55570513 |
|    clip_fraction        | 0.283      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.74      |
|    explained_variance   | 0.884      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.222      |
|    n_updates            | 17760      |
|    policy_gradient_loss | -0.00443   |
|    std                  | 0.403      |
|    value_loss           | 4.76       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 103         |
|    ep_rew_mean          | -4.08       |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 47          |
|    time_elapsed         | 404         |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.060224287 |
|    clip_fraction        | 0.298       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.297       |
|    n_updates            | 17770       |
|    policy_gradient_loss | 0.00831     |
|    std                  | 0.404       |
|    value_loss           | 2.18        |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 121      |
|    ep_rew_mean          | -14.1    |
| time/                   |          |
|    fps                  | 952      |
|    iterations           | 48       |
|    time_elapsed         | 413      |
|    total_timesteps      | 393216   |
| train/                  |          |
|    approx_kl            | 1.663171 |
|    clip_fraction        | 0.342    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.73    |
|    explained_variance   | 0.975    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.958    |
|    n_updates            | 17780    |
|    policy_gradient_loss | 0.0131   |
|    std                  | 0.402    |
|    value_loss           | 3.72     |
--------------------------------------
[PeriodicArtifactCallback] step 400000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\analysis_400000.md (stalled=False)
[PeriodicArtifactCallback] step 400000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 400000: success_rate=0.00 pick_success_rate=0.40 mean_reward=-248.15 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\dashboard.html
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 138      |
|    ep_rew_mean          | -22.1    |
| time/                   |          |
|    fps                  | 909      |
|    iterations           | 49       |
|    time_elapsed         | 441      |
|    total_timesteps      | 401408   |
| train/                  |          |
|    approx_kl            | 2.441915 |
|    clip_fraction        | 0.334    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.67    |
|    explained_variance   | 0.965    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.407    |
|    n_updates            | 17790    |
|    policy_gradient_loss | -0.0402  |
|    std                  | 0.397    |
|    value_loss           | 1.77     |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 115       |
|    ep_rew_mean          | -7.72     |
| time/                   |           |
|    fps                  | 911       |
|    iterations           | 50        |
|    time_elapsed         | 449       |
|    total_timesteps      | 409600    |
| train/                  |           |
|    approx_kl            | 0.3466797 |
|    clip_fraction        | 0.371     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.68     |
|    explained_variance   | 0.988     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.499     |
|    n_updates            | 17800     |
|    policy_gradient_loss | 0.0415    |
|    std                  | 0.399     |
|    value_loss           | 4.09      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -21.2       |
| time/                   |             |
|    fps                  | 912         |
|    iterations           | 51          |
|    time_elapsed         | 458         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.022537611 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.582       |
|    n_updates            | 17810       |
|    policy_gradient_loss | 0.0136      |
|    std                  | 0.403       |
|    value_loss           | 3.04        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 132       |
|    ep_rew_mean          | -17       |
| time/                   |           |
|    fps                  | 913       |
|    iterations           | 52        |
|    time_elapsed         | 466       |
|    total_timesteps      | 425984    |
| train/                  |           |
|    approx_kl            | 0.0349139 |
|    clip_fraction        | 0.301     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.71     |
|    explained_variance   | 0.994     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.207     |
|    n_updates            | 17820     |
|    policy_gradient_loss | 0.00255   |
|    std                  | 0.402     |
|    value_loss           | 1.21      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | -19.2       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 53          |
|    time_elapsed         | 474         |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.032007135 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.203       |
|    n_updates            | 17830       |
|    policy_gradient_loss | -0.000116   |
|    std                  | 0.397       |
|    value_loss           | 2.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | -20.9       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 54          |
|    time_elapsed         | 482         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.028141337 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.56        |
|    n_updates            | 17840       |
|    policy_gradient_loss | -0.00125    |
|    std                  | 0.394       |
|    value_loss           | 4.24        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 167        |
|    ep_rew_mean          | -34.6      |
| time/                   |            |
|    fps                  | 917        |
|    iterations           | 55         |
|    time_elapsed         | 491        |
|    total_timesteps      | 450560     |
| train/                  |            |
|    approx_kl            | 0.02450152 |
|    clip_fraction        | 0.22       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.66      |
|    explained_variance   | 0.98       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.628      |
|    n_updates            | 17850      |
|    policy_gradient_loss | 0.0112     |
|    std                  | 0.398      |
|    value_loss           | 2.67       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -44         |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 56          |
|    time_elapsed         | 499         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.031486645 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.69       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.484       |
|    n_updates            | 17860       |
|    policy_gradient_loss | 0.00147     |
|    std                  | 0.399       |
|    value_loss           | 1.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | -10.6       |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 57          |
|    time_elapsed         | 507         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.029630627 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.315       |
|    n_updates            | 17870       |
|    policy_gradient_loss | 0.00105     |
|    std                  | 0.398       |
|    value_loss           | 2.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | -20         |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 58          |
|    time_elapsed         | 516         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.017409425 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.437       |
|    n_updates            | 17880       |
|    policy_gradient_loss | 0.00326     |
|    std                  | 0.398       |
|    value_loss           | 2.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -29         |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 59          |
|    time_elapsed         | 524         |
|    total_timesteps      | 483328      |
| train/                  |             |
|    approx_kl            | 0.029037852 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.287       |
|    n_updates            | 17890       |
|    policy_gradient_loss | 0.00352     |
|    std                  | 0.4         |
|    value_loss           | 1.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 98.4        |
|    ep_rew_mean          | -1.75       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 60          |
|    time_elapsed         | 532         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.031613197 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 17900       |
|    policy_gradient_loss | 9.67e-05    |
|    std                  | 0.405       |
|    value_loss           | 1.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 104         |
|    ep_rew_mean          | -3.04       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 61          |
|    time_elapsed         | 541         |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.022102103 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.41        |
|    n_updates            | 17910       |
|    policy_gradient_loss | -0.00222    |
|    std                  | 0.405       |
|    value_loss           | 3.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -25.8       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 62          |
|    time_elapsed         | 549         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.020081237 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.47        |
|    n_updates            | 17920       |
|    policy_gradient_loss | -0.000593   |
|    std                  | 0.405       |
|    value_loss           | 4.18        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 173       |
|    ep_rew_mean          | -34       |
| time/                   |           |
|    fps                  | 924       |
|    iterations           | 63        |
|    time_elapsed         | 558       |
|    total_timesteps      | 516096    |
| train/                  |           |
|    approx_kl            | 2.8295438 |
|    clip_fraction        | 0.243     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.72     |
|    explained_variance   | 0.979     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.297     |
|    n_updates            | 17930     |
|    policy_gradient_loss | 0.00661   |
|    std                  | 0.408     |
|    value_loss           | 2.88      |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 184      |
|    ep_rew_mean          | -40.3    |
| time/                   |          |
|    fps                  | 925      |
|    iterations           | 64       |
|    time_elapsed         | 566      |
|    total_timesteps      | 524288   |
| train/                  |          |
|    approx_kl            | 2.216821 |
|    clip_fraction        | 0.322    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.7     |
|    explained_variance   | 0.972    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.141    |
|    n_updates            | 17940    |
|    policy_gradient_loss | -0.00488 |
|    std                  | 0.404    |
|    value_loss           | 1.96     |
--------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 184        |
|    ep_rew_mean          | -40.5      |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 65         |
|    time_elapsed         | 575        |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.03903429 |
|    clip_fraction        | 0.31       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.68      |
|    explained_variance   | 0.973      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.598      |
|    n_updates            | 17950      |
|    policy_gradient_loss | 0.0183     |
|    std                  | 0.401      |
|    value_loss           | 5.62       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 172        |
|    ep_rew_mean          | -36.8      |
| time/                   |            |
|    fps                  | 926        |
|    iterations           | 66         |
|    time_elapsed         | 583        |
|    total_timesteps      | 540672     |
| train/                  |            |
|    approx_kl            | 0.08035538 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.69      |
|    explained_variance   | 0.991      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.4        |
|    n_updates            | 17960      |
|    policy_gradient_loss | 0.00835    |
|    std                  | 0.403      |
|    value_loss           | 1.2        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -35         |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 67          |
|    time_elapsed         | 592         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.032751434 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.47        |
|    n_updates            | 17970       |
|    policy_gradient_loss | -0.00359    |
|    std                  | 0.403       |
|    value_loss           | 1.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | -18.6       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 68          |
|    time_elapsed         | 600         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.044762507 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.7        |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.948       |
|    n_updates            | 17980       |
|    policy_gradient_loss | -0.00354    |
|    std                  | 0.405       |
|    value_loss           | 3.66        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 162        |
|    ep_rew_mean          | -35        |
| time/                   |            |
|    fps                  | 927        |
|    iterations           | 69         |
|    time_elapsed         | 609        |
|    total_timesteps      | 565248     |
| train/                  |            |
|    approx_kl            | 0.03564322 |
|    clip_fraction        | 0.252      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.73      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.4        |
|    n_updates            | 17990      |
|    policy_gradient_loss | -0.00196   |
|    std                  | 0.406      |
|    value_loss           | 4.24       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | -36.2       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 70          |
|    time_elapsed         | 617         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.028005306 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.262       |
|    n_updates            | 18000       |
|    policy_gradient_loss | -0.00059    |
|    std                  | 0.404       |
|    value_loss           | 1.23        |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 178      |
|    ep_rew_mean          | -41.6    |
| time/                   |          |
|    fps                  | 928      |
|    iterations           | 71       |
|    time_elapsed         | 626      |
|    total_timesteps      | 581632   |
| train/                  |          |
|    approx_kl            | 2.161831 |
|    clip_fraction        | 0.242    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.69    |
|    explained_variance   | 0.961    |
|    learning_rate        | 0.0003   |
|    loss                 | 1.26     |
|    n_updates            | 18010    |
|    policy_gradient_loss | -0.0346  |
|    std                  | 0.4      |
|    value_loss           | 1.27     |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | -43         |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 72          |
|    time_elapsed         | 634         |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.025442734 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.567       |
|    n_updates            | 18020       |
|    policy_gradient_loss | 0.0165      |
|    std                  | 0.408       |
|    value_loss           | 2.64        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -42.6      |
| time/                   |            |
|    fps                  | 930        |
|    iterations           | 73         |
|    time_elapsed         | 642        |
|    total_timesteps      | 598016     |
| train/                  |            |
|    approx_kl            | 0.02443844 |
|    clip_fraction        | 0.201      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.75      |
|    explained_variance   | 0.98       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.42       |
|    n_updates            | 18030      |
|    policy_gradient_loss | 0.00722    |
|    std                  | 0.41       |
|    value_loss           | 3.51       |
----------------------------------------
[PeriodicArtifactCallback] step 600000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 600000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-199.95 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\dashboard.html
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 173        |
|    ep_rew_mean          | -36.9      |
| time/                   |            |
|    fps                  | 915        |
|    iterations           | 74         |
|    time_elapsed         | 662        |
|    total_timesteps      | 606208     |
| train/                  |            |
|    approx_kl            | 0.18202275 |
|    clip_fraction        | 0.21       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.77      |
|    explained_variance   | 0.982      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.66       |
|    n_updates            | 18040      |
|    policy_gradient_loss | 0.0156     |
|    std                  | 0.412      |
|    value_loss           | 2.08       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -30.9       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 75          |
|    time_elapsed         | 670         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.022435503 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.372       |
|    n_updates            | 18050       |
|    policy_gradient_loss | 0.00765     |
|    std                  | 0.413       |
|    value_loss           | 4.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -27.9       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 76          |
|    time_elapsed         | 679         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.034153648 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.747       |
|    n_updates            | 18060       |
|    policy_gradient_loss | 0.00959     |
|    std                  | 0.412       |
|    value_loss           | 1.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -40.8       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 77          |
|    time_elapsed         | 687         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.034314558 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.32        |
|    n_updates            | 18070       |
|    policy_gradient_loss | -0.000308   |
|    std                  | 0.413       |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -47.7       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 78          |
|    time_elapsed         | 695         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.038601153 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 18080       |
|    policy_gradient_loss | -0.000291   |
|    std                  | 0.413       |
|    value_loss           | 1.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -35.9       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 79          |
|    time_elapsed         | 704         |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.031904794 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.332       |
|    n_updates            | 18090       |
|    policy_gradient_loss | 0.000849    |
|    std                  | 0.409       |
|    value_loss           | 2.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -18.6       |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 80          |
|    time_elapsed         | 712         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.034141395 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 18100       |
|    policy_gradient_loss | 0.000688    |
|    std                  | 0.408       |
|    value_loss           | 3.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -36.3       |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 81          |
|    time_elapsed         | 721         |
|    total_timesteps      | 663552      |
| train/                  |             |
|    approx_kl            | 0.029173091 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.243       |
|    n_updates            | 18110       |
|    policy_gradient_loss | 0.00574     |
|    std                  | 0.416       |
|    value_loss           | 2.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | -45.4       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 82          |
|    time_elapsed         | 729         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.026359655 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.115       |
|    n_updates            | 18120       |
|    policy_gradient_loss | 0.00516     |
|    std                  | 0.419       |
|    value_loss           | 3.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | -30.2       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 83          |
|    time_elapsed         | 737         |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.029065557 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 18130       |
|    policy_gradient_loss | -0.000334   |
|    std                  | 0.419       |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -38.8       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 84          |
|    time_elapsed         | 746         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.018396165 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.599       |
|    n_updates            | 18140       |
|    policy_gradient_loss | 0.0207      |
|    std                  | 0.425       |
|    value_loss           | 3.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -44.5       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 85          |
|    time_elapsed         | 754         |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.102240406 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.159       |
|    n_updates            | 18150       |
|    policy_gradient_loss | 0.0064      |
|    std                  | 0.425       |
|    value_loss           | 0.825       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -24.3       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 86          |
|    time_elapsed         | 763         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.023372741 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.716       |
|    n_updates            | 18160       |
|    policy_gradient_loss | 0.00159     |
|    std                  | 0.427       |
|    value_loss           | 3.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | -17.2       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 87          |
|    time_elapsed         | 771         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.040519677 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.03        |
|    n_updates            | 18170       |
|    policy_gradient_loss | 0.00336     |
|    std                  | 0.423       |
|    value_loss           | 2.61        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 173        |
|    ep_rew_mean          | -33.2      |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 88         |
|    time_elapsed         | 779        |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.12589681 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.86      |
|    explained_variance   | 0.949      |
|    learning_rate        | 0.0003     |
